id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
7b246050,anycost,interpolation,512,100,cuda:0,8,1,9973
efe62f11,stylemap,interpolation,256,200,cuda:0,4,1,23952
b2c68fef,mobile,interpolation,512,200,cuda:1,8,1,11929
be003c5a,anycost,interpolation,1024,800,cuda:0,4,1,37873
8469c5c3,style1,interpolation,256,100,cuda:1,8,1,10809
4f8880a4,stylemap,random,256,200,cuda:0,4,1,21784
84e810e5,anycost,interpolation,256,100,cuda:1,8,1,12760
10f24b43,style1,random,256,400,cuda:1,8,1,9685
902bc815,swa,random,512,100,cuda:1,8,1,17669
2b32ea94,swa,interpolation,1024,800,cuda:0,8,1,40639
5bf8e68b,swa,interpolation,1024,200,cuda:0,8,1,20616
661d24cd,mobile,random,512,100,cuda:1,8,1,11581
fb26facf,style2ada,interpolation,256,800,cuda:1,8,1,28512
e92f02f1,swa,interpolation,512,800,cuda:0,8,1,18487
b4f1de68,stylemap,interpolation,512,200,cuda:0,2,1,50453
006afb92,style1,random,256,200,cuda:1,8,1,11431
8a65462a,stylemap,random,1024,200,cuda:0,1,1,90365
ac905303,style1,interpolation,512,400,cuda:1,8,1,15337
2c808b16,mobile,interpolation,1024,100,cuda:1,2,1,15285
c34b2b9b,anycost,random,512,400,cuda:0,8,1,31253
f7b3f593,style1,interpolation,512,800,cuda:1,8,1,20226
0bd60605,mobile,random,256,200,cuda:1,8,1,13197
aba8f4ec,style2ada,interpolation,1024,400,cuda:1,2,1,40160
24db8a35,style2ada,interpolation,256,800,cuda:0,8,1,14131
ea20f2a3,swa,interpolation,512,400,cuda:0,8,1,15053
95e04741,style2,interpolation,512,400,cuda:0,8,1,18024
4fb16433,style2,random,1024,200,cuda:1,2,1,23998
203d9a4b,anycost,interpolation,256,800,cuda:1,8,1,30929
71faaf2b,mobile,interpolation,512,100,cuda:1,8,1,14904
ed9d33a7,anycost,interpolation,512,800,cuda:0,8,1,45863
46fb6b1e,stylemap,interpolation,1024,200,cuda:0,1,1,85773
faf90dd2,style2ada,interpolation,256,800,cuda:1,8,1,28745
d0fdfcda,mobile,random,512,200,cuda:1,8,1,15721
75d1a798,anycost,random,512,200,cuda:0,8,1,25688
c7d8ea74,anycost,random,256,400,cuda:1,8,1,22669
257e4d9d,style1,interpolation,512,800,cuda:1,8,1,17597
28f21a14,style1,interpolation,512,800,cuda:1,8,1,15575
47fa5351,style1,interpolation,256,100,cuda:1,8,1,9544
00d3a0f7,stylemap,interpolation,1024,100,cuda:0,2,1,38502
dff032d6,swa,random,1024,400,cuda:1,4,1,-1
77fea21b,style1,interpolation,1024,200,cuda:0,4,1,10441




