id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
c6b87ce5,style2ada,random,512,200,cuda:0,8,1,12073
8e15a09f,stylemap,random,512,200,cuda:1,8,1,42056
3128ec32,mobile,random,256,800,cuda:0,8,1,12047
9cb946c9,swa,interpolation,512,400,cuda:0,8,1,15037
d5b80284,anycost,interpolation,512,100,cuda:1,8,1,67028
a56068d8,style1,interpolation,512,100,cuda:1,8,1,48017
b630b122,style1,interpolation,256,100,cuda:0,8,1,9005
987d848f,mobile,random,1024,800,cuda:0,8,1,23005
e3f7f8b0,swa,interpolation,512,200,cuda:1,8,1,18973
5242df39,style1,random,256,400,cuda:0,8,1,8951
1a19b5e2,mobile,random,1024,400,cuda:1,8,1,30951
7c4ed7c6,stylemap,interpolation,512,100,cuda:0,8,1,24929
bc4cc0f6,anycost,interpolation,256,800,cuda:0,8,1,39921
04fa0c8e,style2,interpolation,1024,200,cuda:1,8,1,57912
f7880375,style1,interpolation,1024,800,cuda:0,8,1,34896
ca830a55,stylemap,interpolation,256,800,cuda:0,8,1,59885
5e42e351,style1,random,512,800,cuda:0,8,1,81869
361b921f,style1,interpolation,256,200,cuda:0,8,1,63869
b6bea4de,anycost,interpolation,512,200,cuda:0,8,1,35848
269cff0c,swa,random,512,200,cuda:0,8,1,34821
4d3e3219,stylemap,interpolation,512,100,cuda:0,8,1,73801
ba446a39,swa,interpolation,1024,200,cuda:0,8,1,129789
f7a700d0,stylemap,random,256,200,cuda:1,8,1,33789
55288517,style1,interpolation,512,200,cuda:0,8,1,13769
7e5ecb06,style1,random,1024,100,cuda:0,8,1,17769
2fb481d1,anycost,interpolation,256,800,cuda:0,8,1,26741
703948b4,anycost,random,256,200,cuda:1,8,1,24723
d54a3d9b,anycost,random,1024,400,cuda:0,8,1,50669
0c0f42ed,mobile,random,256,800,cuda:1,8,1,23669
432d0d42,style1,interpolation,256,400,cuda:0,8,1,23596
4cae8d94,style2,interpolation,512,200,cuda:1,8,1,30561
