id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
2313045d,style2ada,interpolation,1024,400,cuda:0,8,1,18049
717d145c,swa,random,1024,200,cuda:0,8,1,16029
7ba64330,mobile,interpolation,512,100,cuda:0,8,1,8013
6ce15ea4,swa,interpolation,512,800,cuda:0,8,1,18984
7341ceed,mobile,interpolation,1024,200,cuda:0,8,1,12953
5211c05e,style2ada,interpolation,512,100,cuda:0,8,1,8933
677e3eb8,anycost,random,256,400,cuda:1,8,1,20912
85a04e79,style1,interpolation,1024,400,cuda:0,8,1,14872
95479ef6,style1,random,256,200,cuda:0,8,1,7856
109e4e49,anycost,random,512,800,cuda:0,8,1,24836
b4217f60,stylemap,random,512,200,cuda:1,8,1,37780
b7dd522b,anycost,interpolation,1024,100,cuda:0,8,1,17761
bdf5f088,mobile,random,1024,800,cuda:0,8,1,22737
df4a86f5,mobile,random,1024,200,cuda:1,8,1,16717
0d081b18,anycost,interpolation,256,100,cuda:0,8,1,8688
90ea40db,swa,interpolation,512,400,cuda:0,8,1,13669
1a66e3b2,style2ada,random,256,200,cuda:0,8,1,8656
5b67a6bf,mobile,interpolation,512,400,cuda:0,8,1,9637
53628c55,mobile,interpolation,256,800,cuda:0,8,1,7617
be908e99,mobile,random,1024,400,cuda:1,8,1,37604
d33cd589,swa,interpolation,1024,800,cuda:1,8,1,63576
8e5c6341,style2ada,random,512,400,cuda:0,8,1,12561
460234a5,style2,interpolation,1024,100,cuda:0,8,1,17532
b3c481f0,mobile,random,256,400,cuda:1,8,1,13502
be42d18b,mobile,random,512,400,cuda:0,8,1,10485
ebc9e2e2,style1,random,1024,200,cuda:0,8,1,10377
05107967,style2ada,random,256,800,cuda:1,8,1,32344
a1524c0d,style1,random,512,400,cuda:1,8,1,15312
6b847539,anycost,interpolation,1024,800,cuda:0,8,1,37277
d6d2d0eb,mobile,random,256,400,cuda:0,8,1,13228
d7604ba5,mobile,random,512,200,cuda:0,8,1,9209
797b0855,stylemap,interpolation,1024,200,cuda:0,8,1,34185
3dde121c,style2,interpolation,1024,100,cuda:0,8,1,30156
9fba41b9,style2,random,512,100,cuda:0,8,1,14128
aebb074d,stylemap,interpolation,256,800,cuda:1,8,1,64105
11461795,style1,interpolation,512,100,cuda:0,8,1,10049
3958819c,mobile,random,256,400,cuda:0,8,1,9018
0f720965,stylemap,interpolation,256,800,cuda:0,8,1,37992
990558e6,style2,interpolation,256,800,cuda:0,8,1,27961
c242ed62,swa,interpolation,256,200,cuda:1,8,1,14932




