id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
c68389be,swa,random,256,200,cuda:0,4,1,61768
b4c5b64b,style2ada,interpolation,256,400,cuda:0,4,1,16768
ebbcc26d,anycost,interpolation,256,800,cuda:0,4,1,33735
a06ce382,stylemap,random,1024,800,cuda:0,4,1,260715
38413ff8,anycost,interpolation,1024,800,cuda:1,4,1,122657
f24f44e1,stylemap,interpolation,1024,200,cuda:0,4,1,260640
27bd77b8,swa,interpolation,512,100,cuda:1,4,1,33623
c6973540,anycost,interpolation,512,400,cuda:1,4,1,88608
a523ab23,mobile,interpolation,512,800,cuda:1,4,1,87598
dedf6258,stylemap,random,256,800,cuda:1,4,1,193582
20960c8d,anycost,random,1024,800,cuda:0,2,1,267506
7e294959,stylemap,random,256,800,cuda:0,4,1,163494
181e8823,anycost,interpolation,256,800,cuda:1,4,1,260489
cd81a155,swa,random,256,400,cuda:1,4,1,181484
dc209c80,mobile,random,512,100,cuda:1,4,1,121479
b2c8b96d,style2ada,interpolation,512,200,cuda:1,4,1,310475
4f9e9766,style2ada,interpolation,256,400,cuda:0,4,1,366471
9bb64d89,mobile,random,1024,200,cuda:1,2,1,164471
aed596a7,style2ada,interpolation,1024,200,-1,-1,1,-1
20cdfd28,style2,random,1024,100,-1,-1,1,-1
2f3aeb97,style2ada,interpolation,256,200,-1,-1,1,-1
37220d84,stylemap,interpolation,1024,400,-1,-1,1,-1
d34bb658,style1,interpolation,512,400,-1,-1,1,-1
e3b2331c,style1,interpolation,1024,400,-1,-1,1,-1
f504db43,swa,interpolation,1024,200,-1,-1,1,-1
2e696eef,style2ada,interpolation,256,200,-1,-1,1,-1
96a93561,mobile,interpolation,256,100,-1,-1,1,-1
189962b7,style1,interpolation,1024,800,cuda:1,4,1,136969
7aa19037,mobile,random,256,200,-1,-1,1,-1
8537aa46,mobile,random,1024,800,-1,-1,1,-1
e409a015,style2ada,random,512,800,-1,-1,1,-1
2310e655,swa,random,256,200,-1,-1,1,-1
dcb18c77,style2ada,interpolation,1024,200,-1,-1,1,-1
84b5ee31,stylemap,interpolation,512,400,-1,-1,1,-1
1ec62fb4,anycost,random,256,400,-1,-1,1,-1
9fbd2726,mobile,interpolation,256,800,cuda:1,4,1,97698
8c4aa5f0,style2ada,random,1024,800,cuda:0,4,1,316698
6cb56c1a,stylemap,random,512,100,-1,-1,1,-1
e7cac95c,stylemap,random,512,400,-1,-1,1,-1
24814092,style2,interpolation,256,800,-1,-1,1,-1
87646aac,style1,interpolation,512,100,-1,-1,1,-1
46c71a90,anycost,interpolation,1024,400,-1,-1,1,-1
29d35cf2,style2ada,interpolation,512,200,-1,-1,1,-1
c4cc15eb,stylemap,random,1024,800,-1,-1,1,-1
be3b8738,style2ada,random,1024,400,-1,-1,1,-1
bdaceff2,swa,random,1024,800,-1,-1,1,-1
80bdd09e,anycost,interpolation,256,400,-1,-1,1,-1
004bcc4e,swa,random,512,100,-1,-1,1,-1
4236097c,mobile,random,512,400,-1,-1,1,-1
8c7a91d3,swa,random,1024,100,-1,-1,1,-1
13c35d49,mobile,interpolation,256,800,cuda:0,4,1,103878
f3ee65d1,mobile,random,512,800,-1,-1,1,-1
6b5fcfc1,mobile,interpolation,1024,400,cuda:0,4,1,245779
b5d1f75f,style2ada,random,1024,100,cuda:1,1,1,81674
ff440136,style1,interpolation,1024,800,cuda:0,4,1,149674
b83481b2,anycost,interpolation,512,200,cuda:0,4,1,114522
3c525a04,swa,random,256,200,cuda:0,4,1,144480
634a0b50,style1,interpolation,1024,800,-1,-1,1,-1
e455b16a,anycost,interpolation,512,400,-1,-1,1,-1
f9a00329,stylemap,interpolation,512,200,-1,-1,1,-1
c79e2df5,style1,random,1024,400,-1,-1,1,-1
68dffdbb,style2,random,1024,200,-1,-1,1,-1
d0f1a056,style2ada,random,256,400,-1,-1,1,-1
69bd3296,style1,interpolation,256,200,-1,-1,1,-1
36e39389,style2ada,random,1024,100,-1,-1,1,-1
0a9bcd4b,style2ada,interpolation,512,800,-1,-1,1,-1
d055bc17,style2,random,512,100,-1,-1,1,-1
e818ad4d,style1,random,1024,100,-1,-1,1,-1
0bb4761a,swa,random,512,100,-1,-1,1,-1
7c35a255,swa,random,512,200,-1,-1,1,-1
9d169119,stylemap,random,256,800,-1,-1,1,-1
2773cb54,stylemap,interpolation,256,800,-1,-1,1,-1
fd958ce1,swa,random,512,100,-1,-1,1,-1
078eca2c,mobile,random,512,200,cuda:1,4,1,38728
10ca9a15,stylemap,random,256,100,cuda:1,4,1,54728
64747ac4,style2ada,interpolation,1024,800,cuda:0,2,1,180679
b1cbd8cb,mobile,interpolation,1024,400,cuda:0,2,1,70653
1c9522af,style2,random,1024,100,cuda:1,4,1,80653
3a1031af,style1,random,256,100,cuda:0,4,1,72239
a791c250,style2,interpolation,512,800,cuda:0,4,1,119225
9233d73b,anycost,random,256,800,cuda:0,4,1,111225
eb90527a,style2ada,interpolation,1024,200,cuda:0,4,1,166170
603a9632,anycost,interpolation,256,400,cuda:0,4,1,104087
a2e21342,style2ada,random,1024,200,cuda:0,1,1,112082
3ea04f93,style2,random,1024,400,cuda:1,4,1,127007
ea054df9,style2,random,1024,100,cuda:0,4,1,178006
9f72bc22,style1,interpolation,512,800,cuda:0,4,1,148958
a58ea9fa,style2ada,random,512,800,cuda:1,4,1,156958
d28616de,anycost,interpolation,256,400,cuda:1,4,1,120914
38996461,mobile,random,256,200,-1,-1,1,-1
6b6e7879,anycost,interpolation,512,100,-1,-1,1,-1
5bdf18db,style2,random,256,200,-1,-1,1,-1
8b28212c,mobile,random,256,800,-1,-1,1,-1
5a3f7458,style1,random,512,400,-1,-1,1,-1
350acfcc,style1,interpolation,256,400,-1,-1,1,-1
a2b3d560,stylemap,random,512,400,-1,-1,1,-1
7ff6ea29,style2,random,1024,800,-1,-1,1,-1
1c51a858,style2ada,random,1024,400,-1,-1,1,-1
