id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
79ab2695,mobile,interpolation,512,400,cuda:0,4,1,12327
69e8ee84,swa,interpolation,256,800,cuda:0,4,1,33308
805e59fb,swa,random,512,400,cuda:0,4,1,27291
fa003065,stylemap,interpolation,256,100,cuda:0,4,1,19219
92752555,style1,random,512,400,cuda:0,4,1,17190
81f43356,style1,random,512,100,cuda:0,4,1,30169
f159c03b,style1,random,256,400,cuda:0,4,1,30158
0d7a14c8,style2ada,interpolation,256,200,cuda:0,4,1,35143
340faded,anycost,interpolation,512,800,cuda:0,4,1,43126
b8fefb6b,style1,random,256,800,cuda:0,4,1,13105
4a3156d8,swa,interpolation,1024,200,cuda:0,4,1,34032
2f8a3fb8,mobile,interpolation,512,800,cuda:0,4,1,33022
cad8e1d9,style2,random,256,200,cuda:0,4,1,45003
664c22bc,style1,interpolation,1024,800,cuda:0,4,1,56988
7b52e4d9,anycost,random,1024,200,cuda:1,4,1,69973
63ef940f,swa,interpolation,1024,800,cuda:1,4,1,120960
1a96f933,mobile,interpolation,256,800,cuda:1,4,1,43940
0c68e3c2,swa,random,256,100,cuda:0,4,1,14910
e6974019,anycost,interpolation,1024,200,cuda:0,4,1,38775
7a588be1,swa,random,512,800,cuda:1,4,1,116729
b61a4ee1,style2ada,interpolation,256,800,cuda:0,4,1,53665
aadd1494,style1,random,256,400,cuda:1,4,1,20529
c358ca65,mobile,interpolation,512,800,cuda:0,4,1,130462
879e70cf,style1,interpolation,1024,400,cuda:0,2,1,83397
29be2ebd,stylemap,random,512,200,cuda:0,1,1,63315
3fc5bdaf,style2ada,random,256,100,cuda:0,4,1,19193
e48b4b05,stylemap,interpolation,512,100,cuda:0,4,1,106977
a954acb4,anycost,interpolation,512,400,cuda:0,4,1,52902
1763c9b6,style2,interpolation,256,400,cuda:1,4,1,59862
9a3c31c3,style2,random,512,400,cuda:1,4,1,68815
bc89fde7,style2,random,512,100,cuda:0,4,1,98815
1081ed2c,anycost,interpolation,1024,100,cuda:0,4,1,96809
3a951085,stylemap,interpolation,256,100,cuda:0,4,1,119799
473ef952,mobile,interpolation,256,400,cuda:0,4,1,102534
b02eeb6b,anycost,interpolation,512,100,cuda:1,4,1,154534
b9a9d405,style2ada,random,512,100,cuda:1,4,1,153534
ea8b0419,swa,random,1024,100,-1,-1,1,-1
99c0d5b2,style1,random,512,400,-1,-1,1,-1
02c89ef7,anycost,random,1024,800,-1,-1,1,-1
e41d2557,style2ada,random,256,100,-1,-1,1,-1
1e411ced,mobile,interpolation,256,400,cuda:1,4,1,121359
b60d64d9,mobile,interpolation,256,200,cuda:0,4,1,167359
a79ed601,anycost,interpolation,256,800,cuda:0,4,1,214354
22488659,style2ada,random,1024,400,cuda:1,4,1,230354
36f453a9,style1,interpolation,256,400,cuda:1,4,1,168338
2abfa463,style2,random,256,400,cuda:0,4,1,83314
88a342cd,mobile,random,512,800,-1,-1,1,-1
a6f52565,style1,interpolation,256,400,-1,-1,1,-1
b9166099,style2ada,random,1024,100,-1,-1,1,-1
771c4145,style2ada,random,256,100,-1,-1,1,-1
bbf748e1,stylemap,random,256,800,-1,-1,1,-1
1964638b,anycost,random,512,400,cuda:0,4,1,33441
4b6cc0f6,mobile,random,512,800,-1,-1,1,-1
af6ef70e,stylemap,random,512,800,cuda:0,4,1,256289
d1a2619f,style2ada,random,1024,400,cuda:0,4,1,66020
2800dd48,style2ada,interpolation,1024,400,cuda:0,4,1,225006
4bf9e243,style2ada,interpolation,1024,400,cuda:1,4,1,71966
8aa20ee2,style2ada,interpolation,256,200,-1,-1,1,-1
a18dd408,stylemap,random,256,100,-1,-1,1,-1
a715388f,stylemap,interpolation,512,100,-1,-1,1,-1
7a7c5d84,mobile,random,256,400,-1,-1,1,-1
5d3ff953,mobile,random,1024,800,cuda:1,4,1,133352
e6ab8775,style1,interpolation,1024,100,cuda:0,4,1,29255
e915f714,stylemap,random,1024,200,cuda:0,2,1,209208
79773438,style2,interpolation,1024,100,cuda:0,1,1,96179
bda581b9,style2,interpolation,512,800,-1,-1,1,-1
4dc9196d,mobile,interpolation,256,100,-1,-1,1,-1
37787e93,style2ada,random,1024,100,-1,-1,1,-1
26a4e3eb,stylemap,interpolation,512,200,-1,-1,1,-1
4da50990,mobile,interpolation,512,800,-1,-1,1,-1
c2fa8bc5,stylemap,random,256,800,-1,-1,1,-1
d825ec04,mobile,random,512,200,-1,-1,1,-1
86d7f83c,mobile,interpolation,256,200,-1,-1,1,-1
dc32f957,mobile,random,256,100,-1,-1,1,-1
90ef7083,style2ada,random,512,100,cuda:1,4,1,48498
bfc55d8a,swa,random,256,200,cuda:0,4,1,110482
4d7a3771,stylemap,interpolation,512,200,cuda:0,2,1,212443
52f62a00,anycost,random,256,800,cuda:1,4,1,220425
3c7d2ef4,style2,interpolation,1024,400,cuda:1,4,1,217006
082eadf3,style2,interpolation,256,400,cuda:1,4,1,102831
699400a7,stylemap,interpolation,256,400,-1,-1,1,-1
9af03587,mobile,interpolation,256,100,-1,-1,1,-1
1b31638e,swa,random,256,100,-1,-1,1,-1
2a770090,swa,interpolation,1024,400,-1,-1,1,-1
dc9136e2,style2ada,interpolation,256,200,cuda:1,4,1,77337
2f301564,anycost,interpolation,1024,200,cuda:1,2,1,73935
24754605,style1,random,512,400,cuda:0,4,1,134931
32626ee6,anycost,interpolation,512,400,cuda:0,4,1,231915
f37f2bc5,style2,random,1024,400,-1,-1,1,-1
30f608f7,anycost,interpolation,1024,400,-1,-1,1,-1
3103b1e2,style2ada,interpolation,512,800,-1,-1,1,-1
914a2940,style2,random,512,200,-1,-1,1,-1
261e1a1d,style1,interpolation,512,800,-1,-1,1,-1
eda814d9,style2,interpolation,256,100,-1,-1,1,-1
9bcaad91,swa,random,256,800,-1,-1,1,-1
7d065574,style2ada,random,1024,100,-1,-1,1,-1
0a5b04ed,style2ada,interpolation,1024,400,-1,-1,1,-1
8363aa40,swa,interpolation,512,200,-1,-1,1,-1
f28ec580,mobile,random,256,200,cuda:0,4,1,-1
2bfda89d,anycost,interpolation,512,200,cuda:1,4,1,165401
06842029,style2ada,interpolation,1024,800,cuda:0,4,1,167330
8b25b891,style1,interpolation,1024,800,cuda:1,2,1,110306
996914f0,mobile,random,512,800,cuda:0,4,1,140306
f7a94187,style2ada,random,1024,400,cuda:0,4,1,107039
62f406cd,style2ada,interpolation,1024,100,cuda:0,1,1,80039
272207ac,style2ada,random,512,400,-1,-1,1,-1
b9e0c1bf,anycost,random,256,100,-1,-1,1,-1
3a6281dd,mobile,interpolation,1024,400,-1,-1,1,-1
eafee413,style2ada,random,512,800,-1,-1,1,-1
88e91b3e,swa,interpolation,1024,200,-1,-1,1,-1
d4fcb562,stylemap,random,512,400,-1,-1,1,-1
e4efcf81,stylemap,interpolation,256,800,-1,-1,1,-1
3b01ba0f,mobile,interpolation,256,800,cuda:1,4,1,37125
b8f472d5,swa,random,256,200,cuda:0,4,1,133008
e7373793,mobile,interpolation,1024,200,-1,-1,1,-1
420611bf,mobile,random,1024,400,-1,-1,1,-1
f924c81d,style1,random,1024,200,-1,-1,1,-1
676718af,style2ada,random,1024,100,-1,-1,1,-1
9c3748ca,anycost,random,1024,100,cuda:1,1,1,46754
5b6e9b35,stylemap,interpolation,1024,400,cuda:0,2,1,-1
fecbcc10,anycost,random,512,200,cuda:0,4,1,-1
07ddd152,style2,interpolation,512,100,cuda:1,4,1,78639
cfb6cbd0,swa,interpolation,256,800,cuda:0,4,1,-1
432c43da,stylemap,random,256,800,cuda:1,4,1,-1
80ed36ae,swa,interpolation,256,400,cuda:0,4,1,-1
975851e7,style2ada,interpolation,256,800,-1,-1,1,-1
88af1c3f,style2ada,random,256,800,-1,-1,1,-1
ecdd7871,style2,interpolation,512,800,cuda:0,4,1,-1
28fbb929,swa,interpolation,256,800,-1,-1,1,-1
bb88a38c,stylemap,random,512,800,-1,-1,1,-1
03753185,anycost,random,512,400,-1,-1,1,-1
95ead726,mobile,interpolation,512,100,-1,-1,1,-1
02b159fb,style2,random,256,800,-1,-1,1,-1
9ec43f48,mobile,interpolation,512,200,-1,-1,1,-1
15e1367d,swa,random,256,400,-1,-1,1,-1
d757f5b2,anycost,interpolation,1024,200,-1,-1,1,-1
2b393fa9,mobile,random,1024,800,cuda:1,4,1,-1
c0f324ec,style1,random,256,100,cuda:1,4,1,43023
0e094a39,style1,random,512,400,-1,-1,1,-1
857f3a2b,style2,interpolation,1024,400,-1,-1,1,-1
3fa95ce3,style2ada,interpolation,1024,400,cuda:1,4,1,-1
d25e9fed,style2,random,1024,800,-1,-1,1,-1
022051f1,style2ada,interpolation,256,800,-1,-1,1,-1
34bae180,style2ada,random,512,200,-1,-1,1,-1
772adba8,swa,random,512,400,-1,-1,1,-1
a2c398eb,swa,random,1024,800,-1,-1,1,-1
cf1a9928,style2,random,256,800,cuda:1,4,1,-1
493788fa,mobile,random,512,800,cuda:0,4,1,-1
107d1e4f,mobile,random,512,400,cuda:0,4,1,-1
80a2a59b,anycost,random,256,400,cuda:0,4,1,-1
8865aa60,swa,interpolation,512,400,cuda:1,4,1,-1




