id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
f0508546,mobile,random,1024,400,cuda:1,8,1,38953
3e3d9d87,mobile,interpolation,512,200,cuda:1,8,1,16933
3ca67535,style2ada,interpolation,512,800,cuda:0,8,1,48919
0d535006,style1,interpolation,512,100,cuda:0,8,1,10901
93b9df7d,anycost,random,512,200,cuda:0,8,1,23901
2cffbd93,swa,interpolation,1024,100,cuda:0,8,1,33861
591e18b4,mobile,random,1024,100,cuda:0,8,1,16861
426a3486,style2,random,1024,400,cuda:0,8,1,42844
55359843,stylemap,random,1024,800,cuda:1,8,1,402821
f06b6439,mobile,random,512,200,cuda:0,8,1,29807
5e8fd037,style2,random,1024,200,cuda:0,8,1,40792
8801f33f,anycost,random,512,400,cuda:1,8,1,61765
7eb33825,mobile,random,512,100,cuda:0,8,1,15765
306aa38c,anycost,random,1024,400,cuda:1,8,1,-1
3c061b6a,mobile,random,512,800,cuda:0,8,1,24627
4039ac1c,anycost,interpolation,1024,800,cuda:0,8,1,104627
d8849580,style1,random,1024,100,cuda:1,8,1,66577
dea256ae,mobile,interpolation,1024,400,cuda:0,8,1,34563
bc98645b,anycost,interpolation,1024,200,cuda:0,8,1,43553
17b24bb5,stylemap,interpolation,512,200,cuda:0,8,1,86541
ad643cb4,mobile,random,256,200,cuda:1,8,1,31541
8b08875e,style2ada,random,256,800,cuda:0,8,1,90525
3c6afa67,style2,interpolation,512,800,cuda:1,8,1,157509
99803918,anycost,random,256,100,cuda:0,8,1,39497
c6c17a5d,style1,interpolation,512,400,cuda:0,8,1,31481
f398c244,mobile,random,512,400,cuda:0,8,1,29473
f39f8e2a,style1,random,256,400,cuda:1,8,1,21460
ec31a610,style2,random,1024,400,cuda:0,8,1,66436
2210a924,style2,random,1024,400,cuda:1,8,1,105425
b3af20a4,style1,interpolation,256,400,cuda:0,8,1,26425
c07ec0a4,style2ada,interpolation,512,200,cuda:0,8,1,51425
7be7f095,stylemap,random,1024,800,cuda:1,8,1,-1
58ca7e22,style2,interpolation,1024,100,cuda:0,8,1,193381
ded3285d,style1,random,512,200,cuda:1,8,1,150369
3274416c,stylemap,random,1024,800,cuda:0,8,1,-1
cbd40d29,mobile,interpolation,512,400,cuda:0,8,1,50345
76f48886,anycost,interpolation,512,800,cuda:0,8,1,86345
95ef234d,style2ada,random,256,800,cuda:0,8,1,42324
025b0c2d,swa,interpolation,256,200,cuda:1,8,1,113292
4dd5fbc3,style2ada,interpolation,256,400,cuda:1,8,1,196261
084b59f7,mobile,interpolation,256,200,cuda:1,8,1,-1
73b9374a,swa,interpolation,512,100,cuda:0,8,1,60229
05aa8065,swa,interpolation,512,800,cuda:0,8,1,134229
ab56ff12,style1,interpolation,512,400,cuda:0,8,1,29213
63f777f8,swa,random,512,100,cuda:0,8,1,61213
e25ecad4,stylemap,interpolation,512,400,cuda:0,8,1,85189
c3315b41,style1,random,1024,100,cuda:1,8,1,277189
bbca21f8,style2ada,random,256,100,cuda:0,8,1,-1
9fe56cba,style2ada,random,512,400,cuda:0,8,1,186165
f5162d27,stylemap,interpolation,1024,400,cuda:0,8,1,201141
a63ecd73,mobile,interpolation,512,400,cuda:0,8,1,42129
6088feb3,stylemap,interpolation,512,100,cuda:1,8,1,-1
bf6130d7,stylemap,random,256,400,cuda:1,8,1,-1
84711454,swa,random,1024,400,cuda:0,8,1,174065
1b441fac,anycost,random,256,400,cuda:0,8,1,62976
1834d42b,stylemap,random,256,200,cuda:1,8,1,-1
5bc04fe8,stylemap,random,512,200,cuda:0,8,1,-1
2eff5592,mobile,interpolation,512,800,cuda:0,8,1,51931
f1a5cc27,swa,random,512,800,cuda:0,8,1,-1
0f840321,style1,random,256,200,cuda:0,8,1,55653
09a66eb8,anycost,interpolation,256,800,cuda:1,8,1,125558
72922a51,style1,random,1024,200,cuda:0,8,1,58558
db6f9eaf,style1,interpolation,256,100,cuda:0,8,1,44520
a69b18ee,style1,random,512,200,cuda:0,8,1,50520
fd31b717,anycost,interpolation,512,100,cuda:1,8,1,-1
7b6687ce,mobile,random,512,200,cuda:1,8,1,54452
dd77d19c,swa,random,1024,400,cuda:0,8,1,266429
2e9cd052,style2,interpolation,512,100,cuda:1,8,1,-1
ad9ef9ee,style2,interpolation,512,400,cuda:0,8,1,112409
59689f7c,stylemap,interpolation,256,100,cuda:0,8,1,79409
6f3740fa,swa,interpolation,256,400,cuda:1,8,1,127379
8616b8bc,mobile,random,1024,800,cuda:0,8,1,153345
b3ef95b2,swa,interpolation,1024,400,cuda:0,8,1,157345
f4f1bf3e,style2ada,interpolation,256,100,cuda:1,8,1,179317
82d3011a,stylemap,random,256,800,cuda:0,8,1,-1
31be295f,anycost,random,512,400,cuda:1,8,1,-1
95cf6947,style2,interpolation,256,200,cuda:0,8,1,130234
f6cad3c0,mobile,random,256,200,cuda:0,8,1,93172
b4060064,anycost,random,512,800,cuda:1,8,1,-1
8cd6ef7f,style2,interpolation,256,800,cuda:0,8,1,135117
d55b3cdc,swa,interpolation,512,400,cuda:1,8,1,136096
4d54d7d4,style1,interpolation,512,800,cuda:0,8,1,-1
d8092c8e,style1,interpolation,256,200,cuda:0,8,1,184061
2c8506e2,stylemap,random,512,400,cuda:0,8,1,176049
10a2d60e,mobile,interpolation,256,800,cuda:1,8,1,87038
c966a348,anycost,interpolation,512,200,cuda:0,8,1,107038
17a9a969,style1,interpolation,512,400,cuda:1,8,1,149005
a9e57f68,mobile,interpolation,256,200,cuda:1,8,1,85965
ad93e950,mobile,random,256,200,cuda:0,8,1,64965
22e45602,style2,interpolation,1024,800,cuda:1,8,1,-1
1d609671,style1,random,512,400,cuda:0,8,1,203913
cbfbafc4,style1,interpolation,256,200,cuda:1,8,1,104896
6ce926d7,style2,random,256,400,cuda:1,8,1,138877
24985fbf,mobile,interpolation,512,100,cuda:0,8,1,-1
bec0d196,mobile,random,1024,400,cuda:0,8,1,-1
db118740,style1,interpolation,512,800,cuda:0,8,1,-1
e7ee112d,style2ada,random,1024,400,cuda:0,8,1,118781
04e94ca0,style2ada,random,256,100,cuda:0,8,1,83756
077b63f8,anycost,random,256,400,cuda:0,8,1,84597
6b21a8b1,style2ada,interpolation,256,400,cuda:1,8,1,94597
3e38f69a,anycost,interpolation,512,200,cuda:0,8,1,124529
00626818,stylemap,interpolation,1024,400,cuda:0,8,1,-1
8267f923,anycost,interpolation,1024,100,cuda:0,8,1,-1
0abfd037,mobile,interpolation,512,800,cuda:0,8,1,95457
397e6703,style2,interpolation,1024,400,cuda:1,8,1,157445
bfa90b7e,style2ada,interpolation,1024,800,cuda:0,8,1,-1
f265418a,swa,interpolation,256,200,cuda:0,8,1,108241
71f030de,anycost,random,512,800,cuda:1,8,1,121213
208f0bb3,style2ada,interpolation,1024,800,cuda:0,8,1,-1
375e530c,anycost,interpolation,256,400,cuda:0,8,1,-1
f52d71b7,style1,random,1024,200,cuda:0,8,1,67137
e8b79758,anycost,random,256,400,cuda:1,8,1,-1
eaeb0545,stylemap,random,512,100,cuda:1,8,1,-1
921627d3,style2ada,interpolation,256,200,cuda:0,8,1,-1
170268b7,anycost,random,1024,800,cuda:0,8,1,-1
bb148753,mobile,random,1024,800,cuda:1,8,1,-1
