id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
7578b748,style1,random,1024,100,cuda:0,8,1,9187
288cc215,style1,interpolation,256,800,cuda:1,8,1,13172
15938594,style2,random,256,200,cuda:1,8,1,16157
66671c9b,style2,random,256,800,cuda:1,8,1,32141
5596427d,swa,interpolation,512,400,cuda:0,8,1,19127
2cedfb88,mobile,interpolation,256,200,cuda:1,8,1,14127
4bb94c22,anycost,random,1024,800,cuda:0,4,1,79104
e09ab054,mobile,interpolation,1024,100,cuda:0,8,1,15017
0cbe90b8,stylemap,random,512,100,cuda:0,2,1,43005
5390ccd2,style2ada,random,1024,400,cuda:1,2,1,62989
599eff3e,anycost,random,256,400,cuda:1,8,1,39989
a3447149,style2,random,512,100,cuda:1,4,1,36969
626748b1,stylemap,interpolation,256,400,cuda:0,2,1,96955
5fcb244a,stylemap,interpolation,1024,200,-1,-1,1,-1
f862e70b,mobile,interpolation,256,100,cuda:1,8,1,18933
43a6bf11,style2,random,512,800,cuda:0,2,1,77918
42593634,anycost,interpolation,1024,100,cuda:0,1,1,32864
3ed6647c,mobile,random,512,200,cuda:0,4,1,19864
b4c5385f,style2ada,random,512,400,cuda:1,1,1,59784
33694b0d,style2,interpolation,512,200,cuda:1,2,1,38784
89d8dc28,style2ada,random,256,400,cuda:1,2,1,49734
9b70ce3e,style1,interpolation,256,200,cuda:1,8,1,22721
cd0a242c,style2,random,1024,800,cuda:0,2,1,184703
d55e511f,mobile,random,256,800,cuda:1,8,1,24684
2f14a11e,style2,interpolation,256,100,cuda:0,8,1,19609
ce16fbdf,anycost,random,1024,200,cuda:0,2,1,38593
a89203b6,swa,random,1024,800,cuda:0,4,1,298581
e1976909,stylemap,random,512,400,cuda:0,1,1,191565
dee5b2db,mobile,interpolation,512,400,cuda:1,8,1,19551
5c78ea32,style2ada,interpolation,1024,400,cuda:1,1,1,113551
eab41b47,anycost,random,512,400,cuda:1,2,1,40528
7151d631,style1,interpolation,1024,100,-1,-1,1,-1
f5450c94,swa,interpolation,1024,800,cuda:0,4,1,196495
e3e0869e,stylemap,interpolation,512,200,cuda:0,1,1,112471
4e696819,swa,random,1024,400,cuda:0,4,1,399443
f587a661,style2ada,random,512,800,cuda:0,4,1,224438
406eeaff,mobile,random,512,800,cuda:1,8,1,37353
6e6ec1c2,style2,interpolation,1024,200,cuda:1,2,1,84305
6bea1fec,anycost,random,256,200,cuda:1,8,1,31293
1b8cc433,anycost,interpolation,512,400,cuda:1,2,1,92257
ee591a24,style1,interpolation,1024,400,cuda:1,2,1,56257
1c0f08d4,style2ada,interpolation,1024,400,-1,-1,1,-1
b7ac7f4b,stylemap,random,256,100,-1,-1,1,-1
6d5ed3b4,stylemap,interpolation,256,400,-1,-1,1,-1
6618a912,style2ada,interpolation,512,800,cuda:1,1,1,125153
1e8f1d7e,mobile,random,512,100,cuda:1,4,1,24133
7792b71e,style1,random,1024,800,-1,-1,1,-1
e4770df1,style2,random,256,200,-1,-1,1,-1
2f6d5673,swa,interpolation,1024,200,-1,-1,1,-1
a0827f99,swa,random,1024,100,-1,-1,1,-1
2168537a,style1,interpolation,256,400,cuda:1,8,1,17088
16dd0658,mobile,random,256,400,cuda:1,8,1,17088
74fc9290,swa,random,512,200,cuda:1,4,1,49063
aa222569,style2ada,interpolation,256,400,cuda:1,4,1,49063
15451b1a,swa,interpolation,512,100,cuda:1,2,1,73031
6974c9ad,style1,random,512,200,cuda:1,4,1,28031
6f67b202,style2ada,random,256,200,cuda:1,2,1,72031
338c0cc5,style2,interpolation,512,800,cuda:1,2,1,121913
28e816cc,mobile,random,1024,100,cuda:1,1,1,49901
53fb9b8f,stylemap,random,1024,400,-1,-1,1,-1
2a473038,style2ada,random,512,200,cuda:0,4,1,39764
163787d1,style2,random,1024,400,cuda:0,2,1,84764
869d4727,style2,interpolation,1024,200,cuda:1,1,1,115737
217e9124,mobile,random,512,400,cuda:0,8,1,57737
24a4b794,style2,random,1024,800,cuda:1,1,1,274737
ffbb55c7,anycost,random,512,800,-1,-1,1,-1
024900bd,style2ada,random,256,800,cuda:0,4,1,102688
716e126f,anycost,interpolation,1024,200,-1,-1,1,-1
9f314757,anycost,interpolation,512,800,-1,-1,1,-1
08a7aafa,style2ada,random,256,200,cuda:0,4,1,42573
6da61f17,anycost,random,512,800,cuda:1,1,1,213561
47333e78,style2ada,interpolation,512,200,cuda:1,2,1,53533
95d674d3,swa,random,256,200,cuda:1,8,1,-1
dc526206,anycost,random,256,400,cuda:1,4,1,146417
9771eb51,style2,random,1024,100,cuda:1,1,1,243417
532a848e,style2,random,1024,100,-1,-1,1,-1
7f6dfd77,stylemap,interpolation,256,800,cuda:0,1,1,227389
699c49a6,style2ada,interpolation,256,400,cuda:0,4,1,37355
125c35f4,style2,random,1024,200,cuda:0,1,1,66355
60ca4cac,style2,interpolation,512,400,cuda:0,2,1,79333
2f98da47,anycost,random,512,400,cuda:0,4,1,88321
afbc193a,anycost,interpolation,512,200,cuda:0,4,1,49309
b058c3cb,style2,random,1024,800,cuda:0,2,1,148293
b35678f9,swa,random,1024,400,-1,-1,1,-1
82f6a25d,style2ada,random,1024,400,cuda:1,1,1,174273
34e9bfde,mobile,random,1024,800,cuda:1,2,1,121261
0c13a0e8,anycost,interpolation,512,200,cuda:1,2,1,159245
26e9c9b7,swa,interpolation,256,800,cuda:1,8,1,154233
e69955ed,stylemap,random,256,100,-1,-1,1,-1
9987b28d,stylemap,random,512,100,-1,-1,1,-1
822240e0,mobile,interpolation,512,800,cuda:0,1,1,44061
c396a5e5,stylemap,interpolation,256,100,-1,-1,1,-1
0aadb64b,anycost,interpolation,256,400,cuda:0,2,1,84952
53dcb591,mobile,interpolation,1024,800,cuda:0,1,1,65869
5a3e247a,style2,random,1024,800,-1,-1,1,-1
0c76bb9f,style1,interpolation,256,200,cuda:0,8,1,20853
ee78899a,style1,interpolation,1024,100,cuda:0,2,1,39840
ecd9ee43,style2,random,256,200,cuda:0,2,1,-1
067ee057,style2,interpolation,512,200,cuda:0,1,1,-1
3342d2f7,anycost,interpolation,256,400,cuda:0,2,1,-1
605ff6e8,swa,interpolation,1024,800,cuda:0,2,1,-1
6f81518e,swa,random,512,200,cuda:0,4,1,-1
43acc1d6,anycost,random,1024,400,cuda:0,1,1,-1
e5a56362,mobile,random,1024,800,cuda:0,2,1,65753
350bf41b,stylemap,random,1024,400,-1,-1,1,-1
ff54d582,style1,interpolation,1024,400,-1,-1,1,-1
ca9b6c3a,anycost,interpolation,512,100,-1,-1,1,-1
05316b52,mobile,interpolation,512,400,cuda:0,4,1,49627
87c6187f,style1,random,1024,400,cuda:0,1,1,56627
be0492f9,anycost,interpolation,1024,800,cuda:0,2,1,-1
90e2cf29,stylemap,interpolation,256,800,cuda:0,1,1,-1
099ce50e,stylemap,random,256,100,cuda:0,1,1,-1
08069c34,swa,interpolation,1024,400,cuda:0,2,1,-1
3b69a80b,style2ada,random,256,100,cuda:0,4,1,-1
b6b87c9c,mobile,random,1024,400,-1,-1,1,-1
68f0950b,style1,random,1024,800,cuda:0,2,1,-1
e51b4393,stylemap,random,1024,800,-1,-1,1,-1
e852c704,mobile,interpolation,256,100,cuda:1,8,1,-1
ef41b33c,style1,random,1024,100,-1,-1,1,-1
dba5e981,style2ada,interpolation,512,400,cuda:1,4,1,-1
4477ad1d,style2ada,interpolation,512,400,cuda:1,4,1,-1
22bd552d,style2ada,random,256,200,cuda:1,8,1,-1




