id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
37e650d1,style1,random,512,200,cuda:1,8,1,11073
81f988b0,stylemap,interpolation,512,100,cuda:1,8,1,33060
373e8ffa,swa,random,256,100,cuda:1,8,1,28048
a693e1a4,swa,random,1024,400,cuda:0,8,1,27037
04867327,swa,random,512,400,cuda:1,8,1,33024
5ebf684e,style2,random,256,200,cuda:0,8,1,16008
ec5d572e,style1,interpolation,512,200,cuda:0,8,1,11982
4c30bd12,anycost,random,1024,800,cuda:0,8,1,54982
cae76415,mobile,random,512,800,cuda:0,8,1,16961
2cb067a6,anycost,interpolation,1024,200,cuda:0,8,1,27940
5261c760,style2,random,1024,100,cuda:1,8,1,21940
ee32bc4c,mobile,interpolation,512,800,cuda:0,8,1,21921
4912dc59,style2,interpolation,256,800,cuda:1,8,1,33909
8bcbbffc,style2ada,interpolation,256,100,cuda:1,8,1,22889
d22acbf4,style1,interpolation,1024,100,cuda:0,8,1,14889
4d9737bc,anycost,random,256,100,cuda:0,8,1,12778
4fc18472,swa,interpolation,256,800,cuda:0,8,1,20757
f145a159,style2ada,random,256,100,cuda:0,8,1,15757
2f64798a,mobile,interpolation,512,100,cuda:0,8,1,12741
e7d4d333,style1,random,512,100,cuda:1,8,1,12729
ae9db216,mobile,interpolation,256,400,cuda:0,8,1,13703
d78219bd,style1,interpolation,512,400,cuda:0,8,1,9681
6e6022ff,anycost,random,512,200,cuda:0,8,1,16681
37892682,anycost,interpolation,1024,100,cuda:0,8,1,22656
39c3e5b6,swa,random,1024,400,cuda:0,8,1,40656
918dd365,mobile,interpolation,512,800,cuda:0,8,1,18609
92c5d634,anycost,random,1024,400,cuda:1,8,1,60601
8cf05596,anycost,interpolation,1024,400,cuda:1,8,1,109589
67c6d9a0,anycost,interpolation,512,200,cuda:0,8,1,18589
b6b7913c,style2,interpolation,1024,200,cuda:0,8,1,34569
3b27ff7b,style2,interpolation,512,800,cuda:1,8,1,97557
e1f28a48,stylemap,interpolation,512,200,cuda:0,8,1,-1
5f827feb,style2,interpolation,512,400,cuda:0,8,1,42533
caf95880,style2,interpolation,512,400,cuda:0,8,1,30508
a163a186,style2ada,random,256,100,cuda:1,8,1,26508
d40d09c9,stylemap,interpolation,1024,200,cuda:1,8,1,233484
c16feb8f,style1,interpolation,1024,400,cuda:0,8,1,55461
23bd5e03,style2ada,interpolation,1024,100,cuda:1,8,1,106444
65c7e74a,style1,random,512,100,cuda:0,8,1,15421
2e94ca2b,style2,interpolation,512,800,cuda:0,8,1,46404
