id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
a00af585,style2,interpolation,1024,200,cuda:0,4,1,191295
d81a866b,swa,random,1024,400,cuda:0,4,1,144186
92cba2c2,swa,interpolation,1024,100,-1,-1,1,-1
81bd920b,style2ada,interpolation,1024,400,-1,-1,1,-1
beaa4841,swa,interpolation,256,100,-1,-1,1,-1
6833119d,style2ada,interpolation,1024,100,-1,-1,1,-1
bcbaaa6e,stylemap,random,256,800,-1,-1,1,-1
241f80bd,style2,interpolation,256,800,-1,-1,1,-1
53c95373,mobile,random,512,800,cuda:0,4,1,-1
e0e88750,anycost,random,1024,400,cuda:0,2,1,-1
f96e83f6,style2ada,interpolation,256,100,cuda:1,4,1,-1
67137806,style2,random,256,100,cuda:0,4,1,-1
71fb9532,swa,random,512,400,-1,-1,1,-1
dc687e1d,style1,random,256,200,-1,-1,1,-1
d6eb1529,style1,random,512,800,cuda:0,4,1,74570
fe85d36e,swa,interpolation,1024,100,-1,-1,1,-1
9545aba6,stylemap,random,1024,200,-1,-1,1,-1
c58b1a62,anycost,interpolation,512,100,-1,-1,1,-1
af97c6a5,anycost,random,1024,200,-1,-1,1,-1
d210c2d6,style2ada,interpolation,1024,800,-1,-1,1,-1
23340b76,stylemap,random,1024,100,-1,-1,1,-1
7dcfd2be,mobile,random,256,200,-1,-1,1,-1
7dd5153e,style1,random,256,100,-1,-1,1,-1
1cc8bb01,swa,interpolation,512,800,-1,-1,1,-1
823e47bb,stylemap,interpolation,512,400,-1,-1,1,-1
b79ac213,swa,interpolation,512,200,cuda:0,4,1,67296
d1964e00,style2,interpolation,512,400,-1,-1,1,-1
e8cf6402,style1,random,1024,400,-1,-1,1,-1
72372ac4,mobile,interpolation,256,400,-1,-1,1,-1
92bff231,mobile,interpolation,1024,800,-1,-1,1,-1
467664d3,stylemap,interpolation,256,800,-1,-1,1,-1
a41da361,mobile,interpolation,1024,200,-1,-1,1,-1
5393ccb5,anycost,random,1024,200,-1,-1,1,-1
ed85c10d,stylemap,random,256,200,-1,-1,1,-1
760a9220,style2,interpolation,1024,100,cuda:0,4,1,-1
7ddd967e,mobile,interpolation,1024,100,cuda:0,4,1,-1
dd506f71,stylemap,interpolation,512,800,cuda:0,4,1,-1
0614f743,stylemap,random,512,800,cuda:0,1,1,-1
43f44dad,style1,interpolation,512,800,cuda:1,4,1,-1
64ab6eec,style2ada,interpolation,512,200,-1,-1,1,-1
8d9eb857,swa,interpolation,1024,200,-1,-1,1,-1
3923a8e8,anycost,interpolation,1024,400,-1,-1,1,-1
53fad859,style2ada,random,256,400,-1,-1,1,-1
125e8faa,anycost,interpolation,256,400,-1,-1,1,-1
b59527d7,mobile,interpolation,256,100,-1,-1,1,-1
fb2617d1,anycost,interpolation,1024,100,-1,-1,1,-1
e8fad61d,mobile,interpolation,512,800,-1,-1,1,-1
e299a364,style1,random,256,800,-1,-1,1,-1
74622f76,swa,random,512,400,-1,-1,1,-1
9b14d778,style2ada,random,256,400,-1,-1,1,-1
e89f7e32,style1,random,256,400,-1,-1,1,-1




