id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
57200b91,swa,interpolation,1024,400,cuda:0,8,1,26040
3848b7c8,style2,interpolation,256,400,cuda:0,8,1,16026
03886167,style1,interpolation,256,100,cuda:0,8,1,8013
3de64e0c,swa,random,1024,200,cuda:1,8,1,21981
66d3826c,style1,interpolation,1024,200,cuda:0,8,1,10953
8f00290e,swa,interpolation,512,800,cuda:0,8,1,18941
919954b5,mobile,random,512,400,cuda:1,8,1,15924
4b023cce,style1,interpolation,512,800,cuda:0,8,1,10903
b490d16b,stylemap,interpolation,512,400,cuda:0,8,1,68889
73fbedd7,stylemap,random,256,400,cuda:0,8,1,37873
a4220a53,mobile,interpolation,1024,200,cuda:1,8,1,20852
d3b72a50,stylemap,random,512,100,cuda:1,8,1,30820
d8c54208,style1,interpolation,256,800,cuda:1,8,1,17805
803a3ccc,style2,random,1024,200,cuda:1,8,1,28793
e44ebc7e,swa,interpolation,1024,200,cuda:1,8,1,28777
fbc8dbc0,anycost,random,256,400,cuda:0,8,1,11764
91532572,style1,random,1024,800,cuda:0,8,1,21749
a469ddfb,swa,interpolation,1024,200,cuda:1,8,1,22732
e4a26e4f,anycost,random,512,400,cuda:1,8,1,28700
9df56942,style2,interpolation,1024,200,cuda:0,8,1,23678
fb54dec3,style2,random,512,100,cuda:0,8,1,19672
435493ec,mobile,random,256,800,cuda:1,8,1,14629
c585c19e,style1,interpolation,512,800,cuda:0,8,1,10605
b11e23fb,style2,interpolation,1024,200,cuda:0,8,1,22504
8e4d9d59,style1,interpolation,512,800,cuda:0,8,1,16489
25f17201,anycost,random,256,100,cuda:0,8,1,13458
768fb1c0,style2,interpolation,512,200,cuda:1,8,1,28433
b346fe5f,swa,random,1024,800,cuda:0,8,1,34409
f7f50dcc,style1,interpolation,1024,800,cuda:1,8,1,42393
3ceeb73d,style1,random,256,800,cuda:1,8,1,15373
6de27966,anycost,interpolation,1024,200,cuda:0,8,1,18347
11a4507b,mobile,interpolation,1024,200,cuda:0,8,1,13321
38f831f2,anycost,interpolation,512,200,cuda:0,8,1,15305
2076b537,style2ada,interpolation,512,400,cuda:0,8,1,13277
d4f130c2,mobile,interpolation,512,200,cuda:0,8,1,8255
2d5f0c80,anycost,random,512,200,cuda:0,8,1,13233
8efe8040,style2ada,interpolation,512,800,cuda:0,8,1,18212
e54bd511,style2ada,interpolation,256,800,cuda:1,8,1,30185
7592d714,swa,random,256,200,cuda:1,8,1,18159
25e05f1e,anycost,random,256,800,cuda:0,8,1,35145
73aad92a,stylemap,random,256,400,cuda:0,8,1,32128
60b714e9,style2ada,random,256,200,cuda:0,8,1,16101
2504b8b3,style1,random,256,200,cuda:1,8,1,12075
5ab54b78,style2ada,random,1024,400,cuda:1,8,1,49039
697b8530,swa,interpolation,1024,100,cuda:0,8,1,12016
8a681d8d,style1,interpolation,1024,100,cuda:1,8,1,17989
f949c98d,stylemap,interpolation,512,200,cuda:1,8,1,48967
82c70d37,stylemap,random,512,100,cuda:0,8,1,18949
e9ce92d2,anycost,interpolation,256,100,cuda:0,8,1,12921
c242ef94,swa,random,512,200,cuda:0,8,1,14899
c695fbf7,swa,interpolation,256,200,cuda:1,8,1,13797
5427b08c,stylemap,random,512,100,cuda:0,8,1,19769
023dfb86,anycost,random,512,400,cuda:1,8,1,31752
f9982a70,mobile,interpolation,1024,200,cuda:0,8,1,12732
1e3ec11c,style2ada,random,256,400,cuda:0,8,1,16705
b39c68b3,style2ada,interpolation,1024,200,cuda:1,8,1,28625
6a3ab1cd,swa,interpolation,1024,800,cuda:0,8,1,-1
903b4f06,stylemap,random,1024,200,cuda:0,8,1,-1
5e2916f6,style2ada,interpolation,256,400,cuda:0,8,1,25489
cb426c2a,mobile,random,256,800,cuda:1,8,1,15473




