id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
c40fdb02,stylemap,random,1024,400,cuda:0,4,1,217032
5c48f610,style1,interpolation,256,100,cuda:0,4,1,10011
7c930dbc,stylemap,interpolation,512,400,cuda:0,4,1,111997
5481c218,stylemap,interpolation,1024,400,cuda:0,4,1,312976
9de68276,swa,random,256,100,cuda:1,4,1,19888
7d6547fb,swa,random,1024,100,cuda:1,4,1,18868
f02fffb6,style2ada,interpolation,1024,200,cuda:1,2,1,92853
0c107dc5,style1,random,256,100,cuda:1,4,1,11794
acfcee86,stylemap,interpolation,512,200,cuda:1,4,1,45780
74085ebb,style1,interpolation,256,400,cuda:0,4,1,16760
1eb1b895,swa,random,256,100,cuda:1,4,1,32656
b7e6b156,stylemap,interpolation,512,100,cuda:1,4,1,101656
70356dda,mobile,random,256,400,cuda:1,4,1,82635
32b43b24,anycost,random,256,800,cuda:1,4,1,109606
15d050ca,style1,interpolation,1024,100,cuda:1,4,1,76518
53ef2e35,style1,random,256,200,cuda:1,4,1,105499
a552fbff,style2,interpolation,256,800,cuda:1,2,1,56462
c2fcfb58,style2ada,interpolation,256,200,cuda:0,4,1,102365
d5334fd6,style1,random,256,800,cuda:1,4,1,75235
b94cd289,style2,interpolation,1024,400,cuda:0,2,1,134162
e40932a5,style2,random,256,100,cuda:0,4,1,54109
b02f5d6a,swa,interpolation,1024,400,cuda:1,4,1,166054
600e81e5,style2ada,interpolation,256,400,-1,-1,1,-1
a3a782cf,style2,interpolation,512,200,-1,-1,1,-1
d78d49b6,style2,random,1024,400,-1,-1,1,-1
0c2a3480,style1,random,512,800,-1,-1,1,-1
b2454e93,style2,random,256,200,-1,-1,1,-1
92f5ffc5,anycost,random,256,200,-1,-1,1,-1
31f9ab32,style2,interpolation,1024,800,-1,-1,1,-1
9b6892be,style2ada,interpolation,256,400,-1,-1,1,-1
5bee28fb,swa,interpolation,1024,800,-1,-1,1,-1
0a18b2c0,swa,interpolation,1024,100,-1,-1,1,-1
44d0c5e1,style2ada,random,256,100,cuda:1,4,1,68785
d6525ab9,style1,random,512,200,cuda:1,4,1,24636
dd9b7ee9,style1,interpolation,256,800,cuda:1,4,1,40618
b0c7284b,stylemap,interpolation,1024,800,cuda:1,1,1,-1
fbe4b0ea,stylemap,random,512,100,cuda:1,4,1,72531
3ef98249,style2,random,1024,200,cuda:0,4,1,93517
77298522,style2,random,1024,800,cuda:0,4,1,243506
8b58f706,anycost,interpolation,256,800,cuda:0,4,1,167378
fe634682,anycost,random,512,100,cuda:0,4,1,93299
1ceb5810,style2,random,256,100,cuda:0,4,1,124295
a49a53cc,style2,random,256,200,cuda:1,4,1,75295
9f107621,swa,random,256,800,cuda:1,4,1,377291
0634bec3,mobile,interpolation,256,200,cuda:0,4,1,116287
ff729c65,style1,random,512,800,cuda:1,4,1,178222
25b27fa7,swa,interpolation,1024,400,cuda:1,4,1,203169
f13b359d,swa,random,1024,200,cuda:0,4,1,248154
067e87c8,style1,interpolation,512,800,cuda:0,2,1,83039
7bd7a193,swa,interpolation,1024,200,-1,-1,1,-1
3550dff8,style2ada,interpolation,1024,100,-1,-1,1,-1
b214ab8c,anycost,random,1024,100,-1,-1,1,-1
a5a5b345,style2ada,random,256,800,-1,-1,1,-1
b0811659,swa,interpolation,256,400,-1,-1,1,-1
22ca32d6,stylemap,interpolation,256,800,-1,-1,1,-1
36221d54,style2,interpolation,256,400,-1,-1,1,-1
2139e35e,mobile,interpolation,512,100,-1,-1,1,-1
26d6e4b1,swa,random,512,100,-1,-1,1,-1
c33e2456,mobile,interpolation,1024,200,-1,-1,1,-1
26271894,swa,interpolation,512,200,-1,-1,1,-1
3f3aeecd,anycost,interpolation,1024,100,cuda:0,4,1,30003
06b0b7f7,style2,random,1024,200,cuda:1,4,1,86991
f143ba52,mobile,random,1024,400,-1,-1,1,-1
02c700c6,style1,random,512,100,cuda:0,4,1,85935
929a8c28,style2,random,1024,200,cuda:0,4,1,52875
b98509e1,stylemap,interpolation,1024,400,-1,-1,1,-1
ed0966ea,stylemap,random,1024,400,-1,-1,1,-1
ab6b019a,swa,interpolation,512,400,-1,-1,1,-1
9222cdb0,swa,interpolation,512,800,-1,-1,1,-1
2fb817a7,style2,random,1024,100,-1,-1,1,-1
9e72267d,anycost,random,512,200,-1,-1,1,-1
d5ad4a6f,style1,random,512,800,cuda:0,4,1,23414
5aaf615b,style2ada,random,1024,800,cuda:0,4,1,73311
bc7ed916,mobile,random,1024,100,cuda:0,4,1,54071
8bc370e4,style2ada,random,1024,400,cuda:0,4,1,150736
8e63d70a,style2ada,random,256,100,cuda:0,4,1,79736
53c05102,anycost,random,1024,400,cuda:0,4,1,105736
5409f790,mobile,random,256,400,cuda:1,4,1,89559
2d713e5f,mobile,random,512,200,cuda:1,4,1,78550
97515fd7,style2,random,1024,200,-1,-1,1,-1
4d4096d9,stylemap,interpolation,256,100,-1,-1,1,-1
7b384bae,stylemap,interpolation,512,200,-1,-1,1,-1
cc2373db,anycost,interpolation,256,100,-1,-1,1,-1
8066242e,stylemap,interpolation,256,800,-1,-1,1,-1
7e579661,style1,interpolation,1024,100,-1,-1,1,-1
ee8a29b3,mobile,random,256,100,-1,-1,1,-1
1944a07a,stylemap,random,1024,400,cuda:1,1,1,-1
bac6602f,style2,interpolation,1024,100,cuda:0,2,1,85087
d0384bfa,mobile,interpolation,1024,100,cuda:1,2,1,77083
55afca04,anycost,interpolation,1024,800,cuda:0,4,1,110076
2bce201b,style1,interpolation,256,800,cuda:0,4,1,46956
dd606bd9,style2ada,interpolation,1024,100,-1,-1,1,-1
8c482fc7,swa,random,256,800,-1,-1,1,-1
d98ba5fb,anycost,random,512,100,-1,-1,1,-1
b983e4f2,style2ada,interpolation,1024,100,-1,-1,1,-1
04bed98e,stylemap,random,256,100,-1,-1,1,-1
4062f665,swa,interpolation,256,800,-1,-1,1,-1
377c2f2d,style2,random,1024,400,cuda:0,4,1,124153
b2702fbc,style2ada,random,1024,100,cuda:0,4,1,82131
65d2cb7a,stylemap,interpolation,256,800,cuda:0,4,1,182095
