id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
f6769408,mobile,random,1024,100,cuda:0,4,1,11339
dc7bc778,style2,random,1024,200,cuda:0,4,1,18315
424a95db,style1,random,1024,800,cuda:0,4,1,24254
f31bb272,style1,random,1024,800,cuda:0,4,1,25224
0001a1f0,mobile,random,512,400,cuda:0,4,1,13171
2afb439c,swa,random,512,100,cuda:0,4,1,12049
57be79b5,swa,interpolation,256,400,cuda:0,4,1,12915
c943d623,anycost,random,512,800,cuda:0,4,1,31842
daa5f906,mobile,interpolation,1024,400,cuda:0,4,1,21820
2785a747,style2,interpolation,512,200,cuda:0,4,1,17724
b4083f31,stylemap,interpolation,1024,200,cuda:1,2,1,70687
9b117c81,style2,interpolation,256,100,cuda:0,4,1,9658
900ed93d,stylemap,interpolation,1024,200,cuda:0,4,1,48629
20cec6d2,anycost,interpolation,256,400,cuda:0,4,1,25607
e47cf36e,anycost,interpolation,1024,400,cuda:0,4,1,61537
0aaf8c7d,style2ada,interpolation,512,200,cuda:0,4,1,22448
64bb9160,style1,random,256,100,cuda:0,4,1,11349
17713fd5,style2ada,interpolation,512,800,cuda:0,4,1,41322
5dd12ed2,swa,random,512,400,cuda:1,4,1,38270
326fdd69,anycost,random,1024,400,cuda:1,4,1,52116
b1a54163,anycost,interpolation,1024,800,cuda:0,4,1,76106
9bafa3ed,anycost,random,256,400,cuda:0,4,1,41079
d134db64,swa,random,256,200,cuda:1,4,1,29036
5d449311,mobile,interpolation,1024,100,cuda:0,4,1,13970
6109e8a9,style2ada,interpolation,256,200,cuda:0,4,1,21939
3cf39205,anycost,random,256,400,cuda:0,4,1,18758
9600b37d,anycost,random,256,400,cuda:0,4,1,17717
806c386e,style1,random,512,200,cuda:1,4,1,15482
17d2cc09,style2ada,random,512,200,cuda:1,4,1,19453
1bb854ff,style1,interpolation,256,800,cuda:0,4,1,12341
2e5d27ac,style2,interpolation,1024,100,cuda:0,4,1,18261
14782ea1,style1,interpolation,256,400,cuda:0,4,1,12233
cf187812,stylemap,random,1024,400,cuda:0,4,1,190201
e7133781,anycost,interpolation,256,200,cuda:0,4,1,30005
252424d9,style2ada,interpolation,512,100,cuda:0,4,1,18968
27d57f0f,anycost,random,1024,200,cuda:0,4,1,47849
b1a9585d,swa,interpolation,1024,100,cuda:1,4,1,20817
419a7a03,anycost,random,1024,200,cuda:0,4,1,44737
bac29702,mobile,interpolation,256,100,cuda:1,4,1,14669
2c7924ed,style1,interpolation,256,800,cuda:1,4,1,14612
22c4e0b1,anycost,random,1024,200,cuda:1,4,1,26587
e43cfe68,anycost,random,256,100,cuda:1,4,1,21565
e495a1ad,swa,random,256,100,cuda:0,4,1,65524
88c6a1f2,stylemap,random,1024,400,cuda:0,4,1,97478
13e8af4c,style2,random,256,400,cuda:0,4,1,53450
04dacb6a,mobile,random,256,800,cuda:1,4,1,17429
2ff5596a,mobile,random,256,400,cuda:1,4,1,14320
369474b8,stylemap,random,256,800,cuda:1,4,1,110291
2ddc4f75,swa,random,256,200,cuda:1,4,1,34244
c5a4bb71,style1,interpolation,256,800,cuda:1,4,1,17207
1754480f,style1,interpolation,512,100,cuda:1,4,1,16131
9d56f051,stylemap,interpolation,512,400,cuda:0,4,1,58924
67dc24c2,style1,random,512,100,cuda:0,4,1,18896
02105dbb,style2,interpolation,256,100,cuda:0,4,1,16841
e569982f,style2,interpolation,1024,400,cuda:0,4,1,43714
372ae1c3,mobile,random,256,400,cuda:0,4,1,24643
f2f42964,mobile,random,256,100,cuda:0,4,1,16524
1f4320fa,stylemap,interpolation,1024,400,cuda:0,4,1,-1
19500a92,style2,interpolation,256,800,cuda:1,4,1,-1
b0f68a3e,style2,interpolation,1024,100,cuda:1,4,1,-1
5741a6b7,mobile,random,512,100,cuda:0,4,1,-1




