id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
442a16f6,swa,random,1024,200,cuda:0,8,1,16238
b3c6977e,style2,random,256,800,cuda:1,8,1,48224
79fefe52,anycost,random,1024,100,cuda:1,2,1,36209
771a1508,stylemap,random,512,400,cuda:0,2,1,135197
d96700b1,style2,random,256,800,cuda:1,8,1,50197
9d2a82e6,style2ada,interpolation,1024,200,cuda:0,4,1,30172
282b9044,style2ada,interpolation,256,100,cuda:0,8,1,16172
344d9a20,mobile,interpolation,1024,100,cuda:0,4,1,19131
7716e1c6,stylemap,random,1024,800,cuda:0,1,1,558117
f6b2575f,swa,interpolation,256,200,cuda:0,8,1,112097
4a4c4353,style2,interpolation,256,800,cuda:0,8,1,109085
b29a0728,stylemap,random,1024,800,-1,-1,1,-1
e00c92c8,mobile,interpolation,1024,800,cuda:0,2,1,71073
ba66c349,style2ada,interpolation,256,800,cuda:0,8,1,53057
911eb423,swa,interpolation,512,100,cuda:0,8,1,105057
b2894f1a,swa,interpolation,1024,800,cuda:1,4,1,223035
e7e63c48,style1,interpolation,1024,200,cuda:1,2,1,24021
5a658c68,swa,random,256,400,cuda:1,8,1,93021
a929878b,stylemap,random,512,400,-1,-1,1,-1
38fdd814,swa,random,1024,100,cuda:1,2,1,74977
bdd4762e,stylemap,random,1024,400,-1,-1,1,-1
584d5511,mobile,interpolation,1024,800,cuda:1,2,1,93881
e75a1da0,style2,random,256,400,cuda:1,4,1,53881
4908064e,anycost,random,1024,800,cuda:1,1,1,225854
93bca385,stylemap,random,512,100,-1,-1,1,-1
aa143477,swa,random,1024,400,-1,-1,1,-1
1f12e33b,style2,interpolation,512,200,-1,-1,1,-1
b946e0bb,swa,random,256,200,cuda:0,4,1,48766
3f898d1c,style2ada,interpolation,1024,100,-1,-1,1,-1
89344d7b,swa,random,1024,800,cuda:0,4,1,446749
72931cfb,anycost,interpolation,1024,100,cuda:0,2,1,184749
53ad60aa,mobile,random,512,400,cuda:0,8,1,56749
f2ab26f0,style1,random,512,200,cuda:0,8,1,35716
ad6d5b75,style2ada,random,256,400,cuda:0,4,1,48705
d948d5c0,style2,interpolation,256,800,cuda:0,4,1,55684
3785b6db,stylemap,random,1024,100,-1,-1,1,-1
ea84ea68,stylemap,interpolation,1024,200,-1,-1,1,-1
0dd6b522,mobile,random,1024,200,-1,-1,1,-1
2bff724d,style1,random,1024,200,cuda:0,2,1,50592
66dfb8bb,anycost,random,256,100,cuda:0,8,1,61592
a8638bc3,anycost,random,1024,100,-1,-1,1,-1
0c27c001,mobile,random,512,800,cuda:1,4,1,51565
e8e82463,style2ada,random,512,100,cuda:1,1,1,51565
9479c1a0,swa,interpolation,1024,800,cuda:1,1,1,-1
3ef1f4fd,stylemap,random,256,400,-1,-1,1,-1
cd9b21bc,style2,random,256,100,cuda:1,2,1,41340
13406069,style2,random,512,400,cuda:1,1,1,85340
51e208d6,mobile,random,256,400,cuda:1,8,1,63257
7a127c47,anycost,random,256,400,cuda:0,8,1,39257
9b1f90e1,mobile,interpolation,512,800,cuda:0,8,1,28229
a81f8877,anycost,interpolation,1024,100,cuda:0,2,1,43217
d44962fa,style2ada,random,512,200,cuda:0,1,1,60205
fcdc9fc3,style2ada,random,512,800,cuda:0,2,1,189175
473d6470,anycost,interpolation,512,800,cuda:1,2,1,113153
70cccbdd,swa,interpolation,512,100,cuda:1,4,1,78141
64ed3725,style2,random,256,800,cuda:0,8,1,42129
b7144ace,anycost,interpolation,512,400,cuda:0,4,1,109129
46923459,stylemap,interpolation,512,100,cuda:0,1,1,-1
c0faa8b3,mobile,random,256,200,cuda:1,8,1,25053
