,batch_size,model,image_size,job_type,num_img,gpu,time
701,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce RTX 3090,2.5346086025238037
702,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce RTX 3090,2.5339972972869873
703,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce RTX 3090,2.5322916507720947
704,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce RTX 3090,2.5342209339141846
705,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce RTX 3090,2.534860849380493
706,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce RTX 3090,2.5342912673950195
707,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce RTX 3090,2.5368149280548096
708,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce RTX 3090,2.5376148223876953
709,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce RTX 3090,2.5390264987945557
710,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,5.565894365310669
711,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,3.7155046463012695
712,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,3.7127206325531006
713,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,3.715806722640991
714,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,3.727320909500122
715,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,3.7228338718414307
716,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,3.714409112930298
717,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,3.726300001144409
718,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,3.724003553390503
719,16,AnyCostGenerator,1024,interpolation,100,NVIDIA GeForce GTX 1080 Ti,3.7317955493927
720,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.3120760917663574
721,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.3065929412841797
722,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.3030807971954346
723,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.3048219680786133
724,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.3012473583221436
725,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.3132050037384033
726,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.3052239418029785
727,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.3094353675842285
728,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.305830478668213
729,1,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,2.3035621643066406
730,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.4414796829223633
731,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.438823699951172
732,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.4401803016662598
733,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.437363386154175
734,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.4368584156036377
735,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.4515960216522217
736,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.440072536468506
737,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.440746784210205
738,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.4393486976623535
739,1,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,2.439634323120117
740,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.41815996170043945
741,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.4210069179534912
742,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.42078709602355957
743,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.4210340976715088
744,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.42078399658203125
745,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.4209113121032715
746,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.42032694816589355
747,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.42110514640808105
748,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.4210054874420166
749,16,Style1Generator,256,random,400,NVIDIA GeForce RTX 3090,0.4210948944091797
750,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.9244899749755859
751,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.957754373550415
752,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.9577417373657227
753,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.9581630229949951
754,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.95790696144104
755,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.958885669708252
756,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.9575343132019043
757,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.957831621170044
758,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.9572970867156982
759,16,Style1Generator,256,random,400,NVIDIA GeForce GTX 1080 Ti,0.9574272632598877
760,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.606260776519775
761,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.622889280319214
762,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.60749626159668
763,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.617348909378052
764,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.613538026809692
765,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.623059034347534
766,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.623422622680664
767,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.6199259757995605
768,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.621018648147583
769,1,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,4.609673976898193
770,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.8758156299591064
771,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.8724119663238525
772,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.870116472244263
773,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.870139837265015
774,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.874206066131592
775,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.88415002822876
776,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.881456613540649
777,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.879808664321899
778,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.885639190673828
779,1,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,4.877918243408203
780,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8316113948822021
781,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8221211433410645
782,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8223085403442383
783,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8220853805541992
784,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8231587409973145
785,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8256630897521973
786,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8250946998596191
787,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8253891468048096
788,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8255512714385986
789,16,Style1Generator,256,interpolation,800,NVIDIA GeForce RTX 3090,0.8252301216125488
790,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8600385189056396
791,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8375177383422852
792,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8377699851989746
793,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8382999897003174
794,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8387444019317627
795,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8390142917633057
796,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8387434482574463
797,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8380091190338135
798,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8385581970214844
799,16,Style1Generator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,1.8387274742126465
800,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.724980592727661
801,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.732740640640259
802,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.738606929779053
803,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.731393575668335
804,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.737654447555542
805,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.740543842315674
806,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.7215735912323
807,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.712208986282349
808,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.725448131561279
809,1,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,6.726947546005249
810,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.86354112625122
811,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.877461194992065
812,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.879460573196411
813,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.899146795272827
814,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.89609956741333
815,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.901302099227905
816,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.904457092285156
817,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.899505376815796
818,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.902795314788818
819,1,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,11.905741691589355
820,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.273566246032715
821,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.3183445930480957
822,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.3186256885528564
823,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.31907057762146
824,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.319492816925049
825,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.342575788497925
826,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.3531758785247803
827,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.3547470569610596
828,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.359231948852539
829,16,Style1Generator,512,random,800,NVIDIA GeForce RTX 3090,3.359243154525757
830,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.247617244720459
831,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.37623405456543
832,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.37695574760437
833,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.384484767913818
834,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.377476215362549
835,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.378569841384888
836,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.388290882110596
837,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.381396055221558
838,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.380018472671509
839,16,Style1Generator,512,random,800,NVIDIA GeForce GTX 1080 Ti,7.381228685379028
840,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.8280491828918457
841,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.8250551223754883
842,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.8238246440887451
843,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.8248014450073242
844,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.8235559463500977
845,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.8235218524932861
846,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.8238029479980469
847,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.8242473602294922
848,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.823026180267334
849,1,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.8253428936004639
850,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.5374302864074707
851,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.5008420944213867
852,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.4990861415863037
853,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.5000312328338623
854,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.4989652633666992
855,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.4998044967651367
856,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.4998528957366943
857,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.499962568283081
858,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.499302625656128
859,1,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.4993870258331299
860,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.731116771697998
861,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.5128624439239502
862,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.5133101940155029
863,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.5130195617675781
864,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.513042688369751
865,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.5129752159118652
866,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.5128946304321289
867,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.5125255584716797
868,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.5137088298797607
869,16,Style1Generator,512,interpolation,100,NVIDIA GeForce RTX 3090,0.5137650966644287
870,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.607001781463623
871,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.2077696323394775
872,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.218513011932373
873,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.2205297946929932
874,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.2181389331817627
875,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.2173840999603271
876,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.2175748348236084
877,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.2168240547180176
878,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.2176856994628906
879,16,Style1Generator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,1.21787428855896
880,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.966353416442871
881,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.9792091846466064
882,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.9786953926086426
883,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.9788730144500732
884,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.9794015884399414
885,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.979311227798462
886,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.9818670749664307
887,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.9781358242034912
888,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.9790689945220947
889,1,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.9781363010406494
890,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.7106738090515137
891,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.7418389320373535
892,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.7415661811828613
893,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.74129056930542
894,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.742126226425171
895,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.7418644428253174
896,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.741293430328369
897,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.741849184036255
898,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.742053270339966
899,1,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.741584300994873
900,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,2.1569910049438477
901,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.896012544631958
902,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.897486686706543
903,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.8977527618408203
904,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.8970394134521484
905,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.8972322940826416
906,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.8981444835662842
907,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.8976595401763916
908,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.898634433746338
909,16,Style1Generator,1024,random,100,NVIDIA GeForce RTX 3090,1.8991129398345947
910,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,5.07212233543396
911,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,4.664276361465454
912,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,4.673198461532593
913,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,4.675517559051514
914,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,4.663261651992798
915,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,4.664206504821777
916,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,4.6732869148254395
917,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,4.674126148223877
918,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,4.680219411849976
919,16,Style1Generator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,4.6681013107299805
920,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.919877767562866
921,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.9177024364471436
922,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.916876792907715
923,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.9201838970184326
924,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.927934169769287
925,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.9249796867370605
926,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.924680233001709
927,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.9251890182495117
928,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.9250640869140625
929,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.9261906147003174
930,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.429038047790527
931,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.406432151794434
932,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.408590316772461
933,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.421121597290039
934,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.420586824417114
935,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.422846078872681
936,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.424241781234741
937,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.423624515533447
938,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.422639608383179
939,1,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.4233479499816895
940,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.121812105178833
941,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.356997489929199
942,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.3577585220336914
943,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.3586502075195312
944,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.3615996837615967
945,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.360306739807129
946,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.364495038986206
947,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.362071990966797
948,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.3622875213623047
949,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce RTX 3090,3.3631508350372314
950,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,9.662277460098267
951,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,8.011311054229736
952,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,8.009952068328857
953,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,8.018172979354858
954,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,8.043061017990112
955,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,8.019283533096313
956,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,8.036844730377197
957,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,8.035488605499268
958,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,8.035377025604248
959,16,Style1Generator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,8.020673036575317
960,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.797800302505493
961,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.78074598312378
962,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.740686178207397
963,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.72463345527649
964,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.726871728897095
965,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.731452941894531
966,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.725653171539307
967,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.726892471313477
968,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.734886646270752
969,1,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,8.731866836547852
970,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.30263376235962
971,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.30236005783081
972,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.310779809951782
973,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.318311929702759
974,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.318950176239014
975,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.329001665115356
976,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.322526454925537
977,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.289444208145142
978,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.288217067718506
979,1,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,13.288676500320435
980,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.838846683502197
981,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.8518407344818115
982,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.8563597202301025
983,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.866260528564453
984,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.871084928512573
985,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.875166177749634
986,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.879208564758301
987,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.879795789718628
988,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.881129026412964
989,16,Style2Generator,256,random,800,NVIDIA GeForce RTX 3090,4.8819968700408936
990,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.843944072723389
991,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.861841201782227
992,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.868379831314087
993,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.858859300613403
994,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.876712083816528
995,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.92210340499878
996,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.888234615325928
997,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.892712354660034
998,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.889013528823853
999,16,Style2Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,10.878408193588257
1000,1,Style2Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,1.0811543464660645
1001,1,Style2Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,1.078977108001709
