id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
446171f6,anycost,interpolation,512,800,cuda:0,8,1,28673
46dbd0bb,style1,random,1024,200,cuda:0,8,1,14653
b984328f,stylemap,interpolation,512,800,cuda:1,1,1,476641
b55e832b,stylemap,random,512,400,cuda:1,1,1,285627
7976fd56,stylemap,interpolation,512,800,cuda:1,1,1,495603
3b55779f,swa,interpolation,512,100,cuda:1,8,1,322603
ba1fc442,mobile,random,512,100,cuda:0,8,1,8569
acf4a52b,style1,random,256,400,cuda:1,8,1,26557
367be395,swa,random,256,800,cuda:0,8,1,15543
4f6c9b3f,style2,random,1024,800,cuda:0,2,1,152525
e288740a,stylemap,interpolation,1024,100,cuda:0,1,1,66525
8202dd42,mobile,interpolation,1024,400,cuda:0,8,1,26497
d59c010d,style2ada,random,1024,100,cuda:0,1,1,34483
4668009f,mobile,interpolation,512,200,cuda:0,8,1,228469
a55b08cd,swa,random,512,200,cuda:0,2,1,242453
2f9ca6fc,style2,interpolation,256,200,cuda:1,1,1,78441
122fc615,mobile,interpolation,256,100,cuda:0,8,1,12421
25697f57,stylemap,interpolation,1024,800,-1,-1,1,-1
131233c7,style2,random,256,400,cuda:0,2,1,55400
e5f28ef1,style2,interpolation,512,800,cuda:0,1,1,133400
7a0c1df4,style2,random,1024,800,cuda:0,1,1,147351
2a619649,swa,interpolation,512,100,cuda:0,2,1,47309
bc45c2da,style2ada,random,1024,800,-1,-1,1,-1
5f823c41,stylemap,interpolation,256,800,cuda:0,2,1,116285
d8eff22c,swa,random,512,400,cuda:0,4,1,111273
4e59b2d2,stylemap,random,512,400,-1,-1,1,-1
f4cb5203,style2,random,1024,200,-1,-1,1,-1
0eb00357,swa,interpolation,1024,100,-1,-1,1,-1
921bd066,swa,interpolation,1024,200,-1,-1,1,-1
89b1e7ce,swa,interpolation,256,800,-1,-1,1,-1
1f3d0baf,style2,interpolation,256,200,-1,-1,1,-1
cf5501bf,style2ada,interpolation,1024,100,cuda:0,1,1,73216
adca63a9,style1,interpolation,1024,400,cuda:0,1,1,83182
5c8d346b,style2ada,random,512,200,-1,-1,1,-1
ae93f721,style2ada,interpolation,1024,400,-1,-1,1,-1
44d61f80,stylemap,random,256,400,-1,-1,1,-1
87d3016d,mobile,random,512,100,cuda:0,2,1,44071
77aa7de3,anycost,interpolation,256,100,-1,-1,1,-1
bfd257fb,style2,interpolation,1024,100,-1,-1,1,-1
318b74da,mobile,random,512,400,cuda:1,2,1,40033
97c85941,style2,random,1024,200,-1,-1,1,-1
1ec0eee7,style2,interpolation,1024,200,-1,-1,1,-1
562cf2c0,style2,random,1024,800,-1,-1,1,-1
979a8678,stylemap,random,512,100,-1,-1,1,-1
8de3db24,style1,random,512,100,cuda:0,8,1,10905
2c031708,stylemap,interpolation,256,200,cuda:0,4,1,19853
a53b7575,swa,random,512,800,cuda:0,8,1,50837
bc262b81,swa,random,1024,200,cuda:0,4,1,53837
42d63ace,mobile,random,256,200,cuda:1,8,1,26788
dbb2cdbf,mobile,interpolation,256,200,cuda:1,8,1,24685
97e06a88,style1,random,1024,200,cuda:0,4,1,16685
4b6299ec,anycost,interpolation,1024,100,cuda:0,4,1,19660
bcfdb501,mobile,random,256,400,cuda:0,8,1,12589
11d93463,mobile,random,512,200,cuda:0,4,1,12577
94953f36,style2ada,random,512,800,cuda:0,1,1,167494
0ca8dfd0,stylemap,random,256,400,-1,-1,1,-1
b1086248,style2ada,interpolation,1024,400,cuda:0,1,1,112405
7bd3e899,mobile,random,256,400,cuda:1,8,1,36383
663730ca,style1,random,1024,800,cuda:0,1,1,40383
e1f9bc7f,style2,interpolation,1024,400,-1,-1,1,-1
5dafffd7,style2,interpolation,256,400,cuda:0,8,1,48148
1a04929b,anycost,random,1024,800,cuda:0,2,1,118148
506044db,style2ada,random,256,400,cuda:0,4,1,40033
003b7db9,style2ada,interpolation,256,200,cuda:0,4,1,33033
3d6e1dbc,swa,interpolation,256,400,cuda:1,4,1,99007
5ec88a4b,stylemap,interpolation,1024,400,-1,-1,1,-1
36737216,style2ada,interpolation,512,100,cuda:0,2,1,35865
3b6503c2,style1,interpolation,1024,200,cuda:0,1,1,31847
11dacad1,swa,random,1024,100,-1,-1,1,-1
f10f655f,style2ada,interpolation,256,400,-1,-1,1,-1
2f70af98,stylemap,random,512,200,-1,-1,1,-1
1cc8cfde,mobile,interpolation,1024,100,cuda:0,2,1,16793
83c38ff5,style2,random,512,400,cuda:0,2,1,61793
a3848949,style2ada,random,512,400,cuda:0,2,1,62793
accff9e9,anycost,interpolation,512,200,cuda:0,4,1,34760
95e6dd53,style2,random,512,200,cuda:0,4,1,88673
7e0fac49,stylemap,interpolation,256,100,-1,-1,1,-1
b12b56f6,style1,interpolation,512,800,cuda:0,4,1,33645
0821ff68,style1,interpolation,1024,200,cuda:0,1,1,56645
96aced55,anycost,interpolation,512,800,cuda:0,1,1,83625
16c88009,style1,interpolation,512,200,cuda:1,1,1,28613
9d9e85b9,anycost,random,1024,400,-1,-1,1,-1
2a9d72da,mobile,random,512,800,cuda:0,8,1,38582
a04b3910,anycost,interpolation,1024,800,-1,-1,1,-1
b2adee02,style1,random,256,400,cuda:0,4,1,15476
2e333c40,style1,random,1024,800,cuda:0,2,1,37417
c6feaf5f,mobile,random,1024,200,cuda:1,2,1,62400
909ca8fe,style1,interpolation,1024,400,cuda:1,1,1,73400
27b81d40,mobile,interpolation,1024,800,cuda:1,2,1,118317
313c2919,stylemap,random,1024,200,-1,-1,1,-1
72d60fd5,style2ada,random,256,200,cuda:0,8,1,14293
dd06b6e9,mobile,random,512,100,cuda:0,8,1,26281
707039c4,style2,interpolation,512,200,cuda:0,4,1,27256
4ece15f0,style2ada,interpolation,256,400,cuda:0,8,1,26205
e2423e29,style1,random,1024,400,cuda:0,8,1,27205
6e2dc39e,style2ada,random,256,400,cuda:0,8,1,29185
63b55a87,style2ada,random,1024,100,cuda:0,2,1,31160
d9cb4bc3,style1,interpolation,1024,400,-1,-1,1,-1
054ff241,anycost,random,256,200,cuda:0,8,1,25985
95768c89,stylemap,interpolation,1024,100,cuda:0,1,1,78980
ec936ae4,style2,interpolation,1024,800,cuda:0,2,1,92821
eacda71e,style1,random,256,100,cuda:1,8,1,24821
552dcc5d,style1,interpolation,512,400,cuda:1,8,1,27801
9803a4e9,style2ada,interpolation,1024,200,cuda:0,2,1,58789
5509a49e,anycost,interpolation,512,200,cuda:0,8,1,45777
298f4a35,style1,interpolation,256,800,cuda:1,8,1,33761
41967a08,swa,interpolation,256,100,cuda:1,8,1,28744
afd52504,mobile,random,256,200,cuda:1,8,1,23657
d07cafb8,anycost,interpolation,512,200,cuda:1,4,1,65657
27af6953,mobile,interpolation,256,200,cuda:1,8,1,36633
0eaa1f5c,style1,interpolation,1024,400,cuda:1,2,1,51621
95c82f18,style2,interpolation,512,200,cuda:1,2,1,-1
165738d4,style2,interpolation,256,200,cuda:1,2,1,-1
de245fdb,mobile,random,256,400,cuda:1,2,1,-1
37c64b74,style1,random,1024,200,cuda:1,2,1,-1
eb0760e6,style1,random,256,800,cuda:1,8,1,41385
c76370c3,style1,random,256,800,cuda:1,8,1,-1
0d19d158,swa,interpolation,512,200,cuda:0,8,1,-1
43b72deb,mobile,random,256,200,cuda:1,8,1,-1
57f27143,swa,random,256,200,cuda:0,8,1,-1
d81626c2,anycost,interpolation,256,800,cuda:0,8,1,-1
d25c4e4f,style1,random,256,200,cuda:1,8,1,-1




