id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
dde25fd2,stylemap,interpolation,512,100,cuda:0,4,1,32352
60c8d114,mobile,interpolation,512,200,cuda:0,4,1,13338
fc9f3d42,style1,interpolation,256,800,cuda:0,4,1,15320
526c4b7b,mobile,random,256,400,cuda:0,4,1,13299
3ee399d3,mobile,random,1024,100,cuda:0,4,1,14199
6848faa0,style2ada,interpolation,256,100,cuda:0,4,1,13181
da13fc78,style2,random,512,200,cuda:1,4,1,19160
fa247c6e,style2ada,interpolation,1024,200,cuda:0,4,1,14145
9c81c070,mobile,random,512,400,cuda:1,4,1,16127
0ce31b55,style2ada,random,1024,200,cuda:0,4,1,18100
a597752d,swa,interpolation,512,400,cuda:0,4,1,19072
c598d79d,stylemap,interpolation,1024,200,cuda:0,4,1,142050
42891b67,style1,random,512,400,cuda:0,4,1,29015
c9405a9c,swa,interpolation,256,100,cuda:0,4,1,9993
87f72024,style2,interpolation,1024,200,cuda:0,4,1,22972
1397781f,anycost,interpolation,512,800,cuda:1,4,1,47596
34522332,style1,random,256,400,cuda:0,4,1,12514
5d5f51f0,anycost,interpolation,256,200,cuda:0,4,1,30410
8a4250e1,style2ada,interpolation,1024,800,cuda:0,4,1,106370
a5720180,style2ada,interpolation,512,100,cuda:0,4,1,20359
2b62d308,swa,interpolation,256,100,cuda:1,4,1,20328
071c6db4,swa,random,1024,800,cuda:0,4,1,102307
579dea3f,style2ada,random,1024,200,cuda:1,4,1,29293
021b7074,stylemap,random,1024,200,cuda:1,2,1,112138
df484f67,mobile,interpolation,256,800,cuda:1,4,1,68048
fa4e3f94,mobile,interpolation,512,400,cuda:0,4,1,109032
6d6a97d9,style2,random,1024,400,cuda:0,4,1,148927
8f469849,style2,random,256,200,cuda:1,4,1,19742
0d499dce,style2,random,1024,200,cuda:0,4,1,119696
0e5fca4a,stylemap,interpolation,1024,100,cuda:0,2,1,178399
b7b30eb4,mobile,random,256,200,cuda:1,4,1,89392
028b991a,stylemap,interpolation,1024,100,cuda:0,4,1,126388
d7dd47c9,mobile,interpolation,512,200,cuda:1,4,1,77215
e48f4908,mobile,interpolation,1024,400,cuda:1,4,1,100127
411010c0,stylemap,random,1024,400,cuda:1,2,1,261056
88e5814f,swa,interpolation,1024,200,cuda:1,4,1,105056
74c81121,style1,interpolation,1024,100,cuda:0,4,1,109048
58eb6c26,style2,random,256,200,cuda:0,4,1,113954
89f806c3,swa,random,256,100,cuda:0,4,1,217948
28b8e948,stylemap,interpolation,1024,800,cuda:0,2,1,-1
4ced8556,style2,random,512,200,-1,-1,1,-1
94d5ee1e,style2,random,1024,200,-1,-1,1,-1
ce6b16d1,style2,interpolation,1024,200,-1,-1,1,-1
ab0002ab,style1,interpolation,512,800,-1,-1,1,-1
e0a86ea3,swa,interpolation,1024,100,-1,-1,1,-1
0d7e3470,mobile,interpolation,1024,400,-1,-1,1,-1
e85f32f7,style2ada,interpolation,256,100,cuda:0,4,1,23230
8bf62209,mobile,random,512,400,cuda:1,4,1,66163
ca98501d,swa,random,256,400,cuda:1,4,1,100036
399edd66,swa,random,512,800,cuda:0,4,1,132665
d35413d6,style2ada,random,512,100,-1,-1,1,-1
10d78214,stylemap,interpolation,1024,100,-1,-1,1,-1
e6e4addd,style2,random,256,100,-1,-1,1,-1
879d849d,swa,interpolation,1024,200,cuda:1,4,1,103413
39649b2a,style2ada,random,512,800,cuda:0,4,1,101860
9bac102f,style1,random,256,400,cuda:0,4,1,196837
166c86a9,anycost,interpolation,512,200,-1,-1,1,-1
fcdbff10,mobile,random,512,100,-1,-1,1,-1
19138ca9,anycost,interpolation,1024,100,cuda:0,4,1,34541
0044eb6f,anycost,random,256,800,cuda:0,4,1,109402
6386b802,mobile,random,256,200,cuda:1,4,1,97331
25729d83,style2,interpolation,1024,800,cuda:0,2,1,301270
73a96b35,swa,interpolation,256,100,cuda:1,4,1,189948
ff1f46f8,style2,random,1024,400,cuda:0,4,1,147948
8cc3464e,anycost,random,256,800,cuda:1,1,1,166858
3d9cc084,style2ada,interpolation,256,200,cuda:1,4,1,85776
9de41032,stylemap,interpolation,256,100,-1,-1,1,-1
14adffa4,anycost,random,1024,100,-1,-1,1,-1
8cf73ae1,mobile,random,256,800,-1,-1,1,-1
1c7baa2c,swa,random,512,200,-1,-1,1,-1
075bb05d,swa,interpolation,512,100,-1,-1,1,-1
583f0219,style2,interpolation,512,800,-1,-1,1,-1
