id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
74225f5d,style2ada,interpolation,1024,400,cuda:0,8,1,18974
fa22d170,style1,random,1024,800,cuda:1,8,1,41956
2252ceac,style2,interpolation,512,200,cuda:0,8,1,11938
4990075a,swa,random,1024,400,cuda:1,8,1,38919
ee954048,mobile,interpolation,1024,100,cuda:1,8,1,41898
da2ebc07,style2ada,random,256,100,cuda:0,8,1,8865
c65136ae,swa,interpolation,1024,400,cuda:0,8,1,29847
bd8d39bf,style2,random,1024,800,cuda:0,8,1,48824
285a431a,style2,interpolation,1024,100,cuda:0,8,1,18794
f48c7b30,style1,interpolation,512,400,cuda:1,8,1,15779
df5b881f,style2,random,256,400,cuda:0,8,1,18765
56431d8f,anycost,random,512,200,cuda:1,8,1,17735
5ed1387a,style1,interpolation,256,400,cuda:1,8,1,10715
555e2ca2,swa,random,256,800,cuda:0,8,1,14695
2ae854ed,mobile,random,512,800,cuda:1,8,1,17678
a828f57e,stylemap,random,512,100,cuda:0,8,1,22654
7606b5e9,swa,random,256,800,cuda:0,8,1,20631
2b46f890,style1,random,256,100,cuda:0,8,1,9615
09a2a0f7,style2,interpolation,256,200,cuda:0,8,1,10599
6f8a592b,stylemap,interpolation,256,200,cuda:0,8,1,17587
1bd40fed,swa,interpolation,256,800,cuda:1,8,1,25587
72627fe7,style2ada,interpolation,1024,100,cuda:0,8,1,13564
bec44592,anycost,interpolation,512,800,cuda:0,8,1,28542
543b22f6,style2,random,1024,100,cuda:1,8,1,62519
5e293a5e,style2ada,random,256,800,cuda:1,8,1,47507
3108e820,style2,random,256,800,cuda:1,8,1,53480
f9f681d9,mobile,interpolation,1024,400,cuda:0,8,1,15449
ef014389,mobile,interpolation,256,200,cuda:1,8,1,14419
0ba769ba,mobile,random,256,400,cuda:1,8,1,17387
6c569c61,anycost,random,512,800,cuda:0,8,1,27349
403d30a7,anycost,random,256,100,cuda:0,8,1,16327
5133b189,mobile,random,1024,400,cuda:1,8,1,30314
f1ced451,style2ada,interpolation,256,100,cuda:0,8,1,9299
5c90cf7f,style2ada,interpolation,1024,100,cuda:0,8,1,11275
046e602d,style2ada,random,512,100,cuda:0,8,1,10251
c3ff6469,anycost,random,256,200,cuda:0,8,1,11231
7ae9d464,style2ada,interpolation,256,200,cuda:0,8,1,14215
20f14d9c,style2,random,512,800,cuda:0,8,1,24199
597b3a2d,style2ada,random,1024,400,cuda:1,8,1,39173
5771d8de,style2,interpolation,1024,400,cuda:0,8,1,25147
9bda6f73,style1,random,512,100,cuda:0,8,1,10130
8c50337a,mobile,random,512,100,cuda:0,8,1,10098
0e0bcd95,swa,interpolation,1024,400,cuda:1,8,1,39073
d56ec60c,style1,random,512,800,cuda:0,8,1,10049
7acc719d,style2ada,interpolation,512,800,cuda:0,8,1,26017
2dad7395,swa,interpolation,512,200,cuda:1,8,1,27007
415c62d8,stylemap,interpolation,256,200,cuda:0,8,1,29974
b1ff3d04,style2ada,interpolation,256,800,cuda:0,8,1,24950
991eff15,anycost,random,1024,200,cuda:1,8,1,37927
8c522f99,stylemap,random,512,200,cuda:0,8,1,23909
aeefc238,swa,random,512,800,cuda:1,8,1,39793
6a0c187f,anycost,random,512,200,cuda:0,8,1,15767
8808336e,style2,random,256,400,cuda:0,8,1,13746
05e74ff8,style1,random,1024,400,cuda:0,8,1,23726
c50d7a8b,style2,interpolation,256,200,cuda:0,8,1,18710
1c8334d0,style1,interpolation,256,800,cuda:0,8,1,8675
efcca813,style2,interpolation,512,200,cuda:0,8,1,14663
9ebb868b,mobile,interpolation,512,800,cuda:1,8,1,34651
c32473f7,anycost,interpolation,1024,400,cuda:1,8,1,-1
50f3e706,style2ada,random,1024,100,cuda:0,8,1,11620




