id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
eadbbc1c,stylemap,random,512,400,cuda:0,8,1,56569
c279938c,anycost,interpolation,256,200,cuda:0,8,1,17553
5dbb84fd,stylemap,interpolation,512,100,cuda:1,8,1,28541
92c385c9,swa,interpolation,512,100,cuda:1,8,1,21515
1fc0e1ad,style2,interpolation,512,800,cuda:1,8,1,45480
a1f9082b,stylemap,random,1024,100,cuda:0,8,1,34456
16de04bc,style2ada,interpolation,1024,200,cuda:0,8,1,22441
ad40e6a6,stylemap,interpolation,1024,400,cuda:1,8,1,131425
c473bed1,style2,interpolation,1024,200,cuda:0,8,1,23413
b9af41dc,swa,random,512,800,cuda:0,8,1,23391
8d8b7e24,swa,interpolation,256,100,cuda:0,8,1,15373
610f0220,stylemap,random,256,200,cuda:1,8,1,435356
be90f6aa,anycost,random,256,800,cuda:1,8,1,66341
ad13dcc9,style2,interpolation,512,800,cuda:0,8,1,27237
888cdbb7,style2,random,512,100,cuda:1,8,1,167213
7e1d82a9,stylemap,interpolation,256,200,cuda:0,8,1,20192
3bedf667,style2,interpolation,1024,200,cuda:0,8,1,24169
285b96dc,stylemap,interpolation,256,200,cuda:0,8,1,24152
93e5bcfb,mobile,interpolation,512,100,cuda:0,8,1,15120
e7e1749d,stylemap,interpolation,256,200,cuda:1,8,1,85105
f7d4331a,swa,random,512,100,cuda:0,8,1,16091
79cb771c,style2,random,1024,800,cuda:1,8,1,107071
aa66ee4e,anycost,interpolation,256,100,cuda:0,8,1,14057
36cea51d,style2ada,random,512,800,cuda:0,8,1,25040
1ab7be2f,style2,interpolation,256,400,cuda:0,8,1,20029
d30bbd09,anycost,random,1024,800,cuda:0,8,1,45005
f589098b,swa,random,512,800,cuda:0,8,1,37988
12c331e7,style2ada,random,256,200,cuda:1,8,1,22964
1aaff534,swa,interpolation,512,400,cuda:1,8,1,35937
4a5be698,swa,random,1024,800,cuda:0,8,1,37917
f842a702,mobile,random,512,400,cuda:0,8,1,10900
4ff81a33,mobile,interpolation,1024,100,cuda:0,8,1,10885
551e9c33,stylemap,interpolation,512,800,cuda:1,8,1,116860
b599cb99,style2,random,512,200,cuda:0,8,1,13792
0c0078f7,style2,random,1024,200,cuda:0,8,1,15760
307da704,stylemap,interpolation,512,100,cuda:0,8,1,21736
284d3423,mobile,interpolation,1024,100,cuda:0,8,1,15708
085f2b9f,style1,random,512,100,cuda:0,8,1,8693
0a8c6081,style2ada,random,1024,800,cuda:1,8,1,104668
c57a130c,mobile,random,256,200,cuda:0,8,1,12653
1d7fbe53,mobile,random,256,400,cuda:1,8,1,24640
99f95265,anycost,random,1024,100,cuda:1,8,1,52599
3392f9d2,mobile,interpolation,512,400,cuda:0,8,1,9570
c36538c1,anycost,random,256,200,cuda:0,8,1,11530
fafb1e3e,swa,random,1024,200,cuda:0,8,1,17513
32542d6a,mobile,interpolation,1024,200,cuda:0,8,1,13496
77486d49,stylemap,interpolation,256,200,cuda:0,8,1,19463
8611ba46,swa,random,1024,400,cuda:1,8,1,44437
67975804,style2ada,interpolation,256,800,cuda:0,8,1,16416
0929d60e,anycost,random,512,400,cuda:0,8,1,22401
883b0f3a,style1,interpolation,512,200,cuda:1,8,1,11377
83ba437b,style2ada,interpolation,256,200,cuda:1,8,1,31357
8b1b2d69,style1,random,256,800,cuda:0,8,1,8341
7294f32e,mobile,random,1024,200,cuda:0,8,1,12324
9d77d694,style2,interpolation,256,200,cuda:1,8,1,15324
044f9e5b,style2ada,interpolation,1024,100,cuda:0,8,1,12212
8d98cbaf,swa,random,512,400,cuda:1,8,1,23184
b19e09ef,style2,random,512,200,cuda:0,8,1,16161
bf22d930,mobile,random,1024,200,cuda:1,8,1,26145
31c7908c,style2,interpolation,1024,200,cuda:0,8,1,17128




