id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
6aab4723,swa,interpolation,1024,100,cuda:0,8,1,17981
d1957cac,stylemap,interpolation,1024,400,cuda:0,1,1,158964
0272b678,style2,interpolation,512,100,cuda:0,8,1,18949
8a07fed0,mobile,interpolation,256,200,cuda:1,8,1,12927
50f20617,mobile,interpolation,256,100,cuda:1,8,1,11908
57bc5e7f,style2,interpolation,512,200,cuda:1,4,1,19857
00763c53,style1,interpolation,256,800,cuda:1,8,1,13837
f15f95da,style2ada,interpolation,256,800,cuda:0,8,1,26816
73c1396c,stylemap,interpolation,1024,100,-1,-1,1,-1
ec81b001,swa,interpolation,1024,400,cuda:1,4,1,58733
628e8742,stylemap,interpolation,512,100,cuda:1,1,1,36714
cd0399a7,style1,random,1024,200,cuda:0,4,1,15688
2f455fba,style2ada,random,256,200,cuda:0,4,1,17669
b3c7418d,style2,interpolation,256,400,cuda:0,8,1,22652
bdcf0832,stylemap,random,1024,800,-1,-1,1,-1
99585f41,style1,random,512,400,cuda:1,8,1,14589
8afd32bf,mobile,interpolation,1024,100,cuda:1,4,1,17573
40ac17d6,swa,interpolation,1024,100,cuda:0,4,1,14553
d423dc2c,style2ada,interpolation,512,400,cuda:1,4,1,33537
2c582266,mobile,interpolation,512,200,cuda:1,8,1,16516
25f7ce95,swa,random,512,400,cuda:1,8,1,34516
dec88000,style2ada,random,256,400,cuda:0,8,1,11445
6d4f323e,style1,interpolation,512,200,cuda:1,8,1,12425
3482e69a,stylemap,interpolation,512,200,cuda:0,4,1,48409
baa1eb76,swa,random,512,400,cuda:0,8,1,33388
552a4bc8,anycost,interpolation,1024,200,cuda:1,2,1,34352
62e01d72,style2ada,interpolation,512,100,cuda:1,4,1,21334
bda830b7,anycost,random,512,800,cuda:0,8,1,30266
af8a17c8,style2ada,random,512,400,cuda:0,4,1,25215
7e32a6ef,style2ada,random,512,800,cuda:1,4,1,64145
abdb657e,style2ada,interpolation,1024,100,cuda:1,2,1,28124
6bc5d153,anycost,random,512,200,cuda:0,8,1,14061
51c7de4e,mobile,random,1024,400,cuda:1,2,1,48037
d5ad7e24,anycost,random,512,800,cuda:0,8,1,29013
66bc1682,style2ada,random,512,400,cuda:1,2,1,46988
920d4f0e,mobile,interpolation,1024,200,cuda:1,1,1,27957
e6a8fa84,anycost,interpolation,1024,800,cuda:0,4,1,41932
d78a162c,style2,random,512,100,cuda:0,8,1,18908
930f02e6,stylemap,interpolation,512,800,cuda:1,1,1,-1
aa51b1a9,stylemap,random,512,800,cuda:0,2,1,-1
86fb0385,style1,random,512,200,cuda:1,8,1,15775
a6a440fa,style2,random,512,100,cuda:0,8,1,20760
a384438a,style1,random,256,100,cuda:1,8,1,13737
6004950c,style2ada,interpolation,512,800,cuda:0,4,1,138713
65a67747,style2,interpolation,256,200,cuda:1,8,1,30693
d400f0ae,mobile,interpolation,1024,400,cuda:0,4,1,29681
61e681bc,stylemap,random,256,200,cuda:0,2,1,63665
9610e4da,style2,interpolation,256,100,cuda:0,4,1,27651
6368e4af,style2ada,random,256,800,cuda:1,4,1,58625
6e4ac040,style2ada,interpolation,512,100,cuda:1,2,1,32609
ff999e22,style1,random,512,800,cuda:0,8,1,19589
9a3df52e,stylemap,random,512,200,-1,-1,1,-1
dd22fdd0,stylemap,random,256,400,cuda:0,1,1,-1
e95a8785,swa,interpolation,512,400,cuda:1,4,1,-1
b70b52b2,style1,random,1024,400,cuda:1,1,1,44492
3b7a9c13,swa,random,1024,800,cuda:0,2,1,-1
2b67f49d,anycost,interpolation,512,200,cuda:0,2,1,-1
4f917115,mobile,interpolation,256,800,cuda:1,8,1,34412
1b1b3c22,style2,interpolation,512,800,cuda:0,1,1,-1
309ca956,mobile,random,256,400,cuda:1,8,1,14231
5cb67d7f,mobile,random,1024,800,cuda:1,1,1,-1




