id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
4be593a1,mobile,random,256,400,cuda:0,8,1,7435
117c1c8e,anycost,random,1024,400,cuda:0,8,1,27417
3bd799bf,style2ada,interpolation,256,100,cuda:0,8,1,12407
4a97a9b5,swa,interpolation,512,400,cuda:1,8,1,23395
d72746d6,style2,random,1024,200,cuda:0,8,1,52375
f48bd4a5,stylemap,random,1024,100,cuda:0,8,1,73375
2c9e4f90,style1,random,1024,800,cuda:0,8,1,47354
0077d597,mobile,random,512,400,cuda:0,8,1,12339
b9dae423,swa,random,256,400,cuda:0,8,1,136316
470d52a4,anycost,interpolation,512,200,cuda:0,8,1,70295
c82e009c,anycost,interpolation,512,100,cuda:0,8,1,62295
48abd6a3,swa,interpolation,1024,800,cuda:0,8,1,398250
39048d22,anycost,random,256,800,cuda:0,8,1,412227
4263f3dd,mobile,interpolation,512,200,cuda:0,8,1,26215
b45c9ca2,anycost,random,1024,100,cuda:0,8,1,30197
645cb6bf,mobile,random,1024,200,cuda:1,8,1,25175
5c15aaba,stylemap,interpolation,256,800,cuda:1,8,1,115159
0ca5f3b5,mobile,random,256,800,cuda:0,8,1,25159
6aab0cb0,mobile,interpolation,1024,200,cuda:0,8,1,25138
1248319e,anycost,interpolation,256,200,cuda:0,8,1,26123
4669bab3,stylemap,interpolation,256,800,cuda:0,8,1,68019
970bca3b,style2,random,1024,800,cuda:0,8,1,352005
b118b19e,style2,interpolation,512,200,cuda:0,8,1,29005
f03cc35d,style2ada,interpolation,512,100,cuda:1,8,1,28979
6ebd1baf,stylemap,random,256,800,cuda:0,8,1,79979
8a60a64e,anycost,random,512,400,cuda:0,8,1,106963
1417ef39,style1,random,256,100,cuda:0,8,1,17951
182483bc,style2,interpolation,256,200,cuda:1,8,1,37930
acdf920b,anycost,interpolation,512,100,cuda:0,8,1,174930
d00e7066,anycost,random,512,400,cuda:0,8,1,420906
b80291dd,style2,interpolation,1024,200,cuda:1,8,1,53890
20611221,style2,interpolation,256,800,cuda:0,8,1,111890
945b280e,style1,interpolation,256,200,cuda:0,8,1,19843
2f1f37d3,anycost,random,512,800,cuda:0,8,1,51823
cfa4f0e3,style2ada,interpolation,512,100,cuda:0,8,1,27823
7422b706,anycost,random,1024,100,cuda:1,8,1,107802
95ce15a2,anycost,interpolation,512,400,cuda:1,8,1,107783
8630089b,stylemap,random,512,100,cuda:1,8,1,58771
91da9bda,style1,random,256,400,cuda:0,8,1,24755
713108ba,mobile,interpolation,1024,200,cuda:1,8,1,43738
ba5fca93,stylemap,interpolation,512,800,cuda:0,8,1,207738
73456e66,anycost,interpolation,256,400,cuda:0,8,1,47687
7aa8c2bf,style1,random,512,200,cuda:0,8,1,21667
52b7d9fa,style2,interpolation,256,400,cuda:0,8,1,42659
fe134a5b,stylemap,interpolation,512,800,cuda:0,8,1,303638
