id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
7f120632,stylemap,random,512,200,cuda:0,4,1,97004
1490a3e6,swa,interpolation,1024,400,cuda:0,8,1,72004
783e195a,style1,interpolation,256,100,cuda:1,8,1,13979
01a84fbd,stylemap,random,1024,800,cuda:0,2,1,422979
3b682694,anycost,random,512,800,cuda:1,4,1,107959
ec30e196,style1,random,256,100,cuda:1,8,1,15959
c3a5e4b1,style2ada,interpolation,1024,800,cuda:1,2,1,150939
1f0b3e34,stylemap,random,256,200,-1,-1,1,-1
5cb41bad,style2ada,interpolation,1024,200,cuda:1,1,1,84918
97fbec74,style2,interpolation,512,200,cuda:1,2,1,68918
656d8991,style2,random,512,400,cuda:1,2,1,253892
be472668,style2ada,interpolation,1024,400,cuda:1,1,1,188892
22327533,style2ada,interpolation,1024,400,cuda:1,1,1,276892
202d62c6,style2,random,256,800,cuda:1,4,1,146859
f3033f02,style2ada,random,1024,200,cuda:0,1,1,192843
38371be4,style1,interpolation,256,100,cuda:0,8,1,17843
8c05e205,style1,interpolation,1024,800,cuda:0,1,1,168810
c367f6d4,stylemap,random,1024,200,-1,-1,1,-1
4a712d8e,style2,random,1024,400,-1,-1,1,-1
aa7a6577,swa,random,1024,800,cuda:0,1,1,-1
df901269,swa,interpolation,1024,800,cuda:0,1,1,-1
fde1ed28,anycost,random,256,200,cuda:0,1,1,60735
0d4acfe5,style1,random,1024,100,-1,-1,1,-1
cf23f523,style2ada,interpolation,512,400,cuda:0,1,1,104735
9a890784,swa,interpolation,256,100,-1,-1,1,-1
2bfd32c0,stylemap,random,1024,100,-1,-1,1,-1
5381abe1,mobile,interpolation,512,200,-1,-1,1,-1
6ec943cf,mobile,random,1024,100,cuda:0,2,1,97699
c13758b9,style1,interpolation,256,800,cuda:0,8,1,159699
7440e4e9,style1,random,256,800,cuda:0,8,1,37611
60caa7a5,swa,random,256,800,cuda:0,8,1,95611
9dda84a7,mobile,interpolation,256,400,cuda:0,8,1,36611
58abab4a,anycost,random,512,200,cuda:0,2,1,46574
e2dc2bff,anycost,random,256,400,-1,-1,1,-1
1cdf2b67,swa,random,1024,200,cuda:1,1,1,102534
9486092b,style2ada,interpolation,256,400,cuda:1,2,1,77534
0c903cba,stylemap,random,1024,200,-1,-1,1,-1
158e0d31,style2ada,interpolation,512,400,cuda:0,4,1,174378
ca05fe3c,mobile,random,1024,200,cuda:0,4,1,156378
10ce5f30,style2,interpolation,512,100,cuda:0,4,1,56378
2931f8c3,style1,interpolation,1024,100,cuda:0,2,1,-1
87f98b2a,style2,interpolation,256,800,cuda:0,4,1,-1
ba358ad4,anycost,interpolation,256,400,cuda:1,1,1,-1
