id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
2af1a7bd,style2ada,interpolation,1024,100,cuda:0,4,1,12615
dfa9edac,stylemap,random,1024,800,cuda:0,4,1,327597
4085d8c5,style1,random,256,100,cuda:1,4,1,13582
047b2f95,swa,random,1024,100,cuda:1,4,1,22559
c8d2c2eb,anycost,interpolation,512,200,cuda:1,4,1,23543
68b0d7fe,style1,interpolation,512,100,cuda:0,4,1,11526
1a084bb0,swa,interpolation,256,400,cuda:0,4,1,61504
30ca4cac,anycost,random,256,800,cuda:0,4,1,41487
2932bf17,style1,interpolation,256,400,cuda:0,4,1,12465
602ac30d,swa,interpolation,512,400,cuda:0,4,1,75435
39e0e04c,swa,random,256,800,cuda:1,4,1,42347
454e8daa,style1,random,512,200,cuda:1,4,1,18262
c5a2c653,swa,interpolation,512,200,cuda:1,4,1,33241
46bffb55,swa,interpolation,1024,400,cuda:1,4,1,48212
5f2793c0,anycost,random,512,100,cuda:0,4,1,47126
f26b38ae,swa,interpolation,256,400,cuda:0,4,1,107052
93d8b5b2,style1,interpolation,256,400,cuda:1,4,1,48029
b9880992,mobile,random,512,800,cuda:1,4,1,73009
b63a2490,anycost,interpolation,1024,200,cuda:0,4,1,63957
a106ddd6,style2ada,interpolation,512,200,cuda:0,4,1,43924
4d9e0128,style2,interpolation,1024,100,cuda:0,4,1,37830
30210b4c,stylemap,interpolation,512,200,cuda:1,4,1,85782
b231d9b1,swa,interpolation,256,800,cuda:1,4,1,179677
bd4d3d8b,stylemap,random,256,400,cuda:0,1,1,149414
4ee9100d,mobile,random,512,800,cuda:1,4,1,63215
7f8518f6,style2ada,random,1024,200,cuda:1,4,1,120148
62ca9d1a,stylemap,interpolation,1024,400,cuda:0,4,1,330097
18035d12,style2ada,random,256,200,cuda:1,4,1,98944
cba30e04,mobile,interpolation,512,200,cuda:1,4,1,94938
49c24692,style2ada,interpolation,512,200,cuda:1,4,1,122932
beda85d3,style2,random,1024,200,cuda:1,4,1,71910
8c176bcf,mobile,random,512,200,cuda:1,4,1,107843
fa43a850,style1,interpolation,512,400,cuda:1,4,1,158716
0718313c,style1,interpolation,256,200,cuda:1,4,1,148612
4ee8de35,stylemap,interpolation,256,800,-1,-1,1,-1
55b39bbe,style1,random,512,100,-1,-1,1,-1
fc6806b2,style2ada,random,256,200,-1,-1,1,-1
34f016eb,style1,random,512,800,-1,-1,1,-1
5e919cce,style2ada,random,256,100,cuda:0,4,1,126283
27f53417,style2,interpolation,256,800,cuda:1,4,1,77118
77d1dc81,style2ada,random,1024,400,cuda:1,4,1,167092
258ab431,style1,random,1024,800,-1,-1,1,-1
788d9ec0,style1,random,1024,200,-1,-1,1,-1
6932e335,style2,random,512,100,-1,-1,1,-1
4275fc1e,style2ada,random,512,100,cuda:1,4,1,45487
223dd95b,stylemap,interpolation,256,200,-1,-1,1,-1
7330af1e,style2ada,interpolation,512,800,-1,-1,1,-1
44398227,style1,interpolation,256,400,cuda:1,4,1,45255
bef91a1d,swa,interpolation,256,100,cuda:1,4,1,56240
e0961c9d,mobile,random,512,400,-1,-1,1,-1
a5ce7d80,stylemap,interpolation,256,100,cuda:0,4,1,68948
5ca35cd0,anycost,interpolation,1024,800,cuda:1,4,1,218934
c504a158,style1,random,256,200,cuda:1,4,1,88907
428adac1,style1,random,256,800,cuda:0,4,1,221901
c9f6f235,mobile,random,512,800,-1,-1,1,-1
bf1b33f8,style2,interpolation,1024,100,-1,-1,1,-1
eeb60f71,style2,random,1024,400,-1,-1,1,-1
533183f2,stylemap,random,1024,100,cuda:1,1,1,139671
1908ed39,stylemap,interpolation,512,200,cuda:0,2,1,127605
c8a21d03,style2,interpolation,512,800,-1,-1,1,-1
ff321e36,stylemap,random,256,200,cuda:0,1,1,170479
47a59eef,mobile,interpolation,1024,400,cuda:1,1,1,178443
64d2ff67,style2ada,random,256,800,-1,-1,1,-1
c9deb212,stylemap,interpolation,512,400,cuda:1,2,1,240365
76ad53a0,mobile,interpolation,512,400,-1,-1,1,-1
47b7823d,anycost,random,1024,800,-1,-1,1,-1
0dc504b4,anycost,interpolation,1024,800,-1,-1,1,-1
1dc26769,anycost,interpolation,256,200,cuda:0,1,1,126596
297e25b1,anycost,interpolation,1024,100,cuda:0,1,1,113582
21115161,style2,interpolation,1024,400,cuda:1,4,1,231495
b3ef50b1,stylemap,interpolation,256,100,cuda:0,4,1,169424
704eac58,swa,random,1024,100,cuda:1,4,1,219032
5ae46667,mobile,random,512,200,cuda:1,4,1,188019
d02ecd87,anycost,random,256,400,cuda:0,4,1,213019
a5d9ba27,anycost,interpolation,256,800,cuda:0,4,1,203987
c16bbf28,stylemap,interpolation,256,200,cuda:0,4,1,143968
66e02e04,anycost,random,256,100,cuda:0,4,1,168953
279ef20b,swa,random,256,100,cuda:0,4,1,228946
067f0acd,style2,random,512,400,cuda:0,4,1,138783
55051fed,stylemap,interpolation,1024,100,cuda:0,4,1,-1
f3cad8a8,style2,interpolation,256,200,-1,-1,1,-1
75cbf470,swa,interpolation,256,400,-1,-1,1,-1
483a35f6,style2,random,512,400,-1,-1,1,-1
59828620,swa,interpolation,1024,100,-1,-1,1,-1
49c2cc1e,stylemap,random,512,800,-1,-1,1,-1
aff391bf,style2ada,interpolation,512,200,-1,-1,1,-1
fb815514,mobile,interpolation,1024,200,-1,-1,1,-1
1971116d,stylemap,interpolation,1024,100,-1,-1,1,-1
684f3107,stylemap,interpolation,256,100,-1,-1,1,-1
d62d32ba,anycost,random,512,200,-1,-1,1,-1
ce0d3e51,stylemap,random,1024,200,-1,-1,1,-1
f153ffa5,swa,interpolation,256,200,-1,-1,1,-1
dd20d9ee,stylemap,random,1024,800,-1,-1,1,-1
0b10f0db,style1,random,1024,100,-1,-1,1,-1
b760e53b,style1,interpolation,512,200,-1,-1,1,-1
887fe131,style1,interpolation,512,100,-1,-1,1,-1
b1407a0e,style1,random,256,200,-1,-1,1,-1
5cca990c,stylemap,random,1024,800,cuda:0,4,1,-1
4eb6c09d,stylemap,interpolation,1024,200,cuda:0,4,1,74325
649841a9,swa,interpolation,256,200,-1,-1,1,-1
1c144504,swa,interpolation,512,400,cuda:0,4,1,73232
7b57e98b,anycost,random,512,400,cuda:0,4,1,-1
107dac9f,swa,interpolation,1024,100,-1,-1,1,-1
6971f0e6,stylemap,random,1024,200,-1,-1,1,-1
7a437807,style2ada,random,512,100,-1,-1,1,-1
9077368d,anycost,interpolation,1024,200,-1,-1,1,-1
a565cfa5,stylemap,random,1024,400,cuda:1,2,1,-1
1e28a491,anycost,random,512,800,cuda:0,4,1,-1
d2da448f,swa,interpolation,1024,200,-1,-1,1,-1
b000834f,mobile,interpolation,1024,200,-1,-1,1,-1
6100b0d9,style2ada,random,256,200,-1,-1,1,-1
43dfc9e6,anycost,interpolation,512,200,cuda:0,4,1,-1
8fab57b2,swa,interpolation,512,400,cuda:0,4,1,-1
89dc16b1,style1,random,512,400,cuda:0,4,1,-1
35541591,swa,random,1024,100,cuda:1,4,1,-1
db92c099,swa,random,512,800,cuda:0,4,1,-1
d6e775a6,style2,random,512,400,cuda:0,4,1,-1
f5f60ee0,stylemap,random,256,400,cuda:0,4,1,-1
a3e6ce50,swa,interpolation,512,100,cuda:0,4,1,-1
5e36267a,style2ada,interpolation,1024,200,cuda:0,4,1,-1
65d2e81b,anycost,random,1024,400,-1,-1,1,-1
44180466,style2,random,256,400,-1,-1,1,-1




