id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
97a575d7,style1,random,512,100,cuda:0,4,1,9014
49cfbc31,style1,random,512,200,cuda:0,4,1,8995
36178514,stylemap,interpolation,512,100,cuda:0,4,1,44979
484b67a7,stylemap,random,512,800,cuda:0,4,1,256965
2cdb399b,anycost,interpolation,1024,800,cuda:1,4,1,200950
7c647a41,style1,interpolation,512,100,cuda:0,4,1,13882
9e925626,stylemap,interpolation,256,400,cuda:0,4,1,135799
602669f7,mobile,random,1024,400,cuda:1,4,1,50777
f38cf240,swa,interpolation,256,400,cuda:0,4,1,80647
9dd2968a,style2ada,random,512,800,cuda:1,4,1,83582
b75957d9,anycost,interpolation,256,200,cuda:1,4,1,34540
2a009307,stylemap,random,1024,400,cuda:0,4,1,447448
44496f0d,mobile,random,512,100,cuda:0,4,1,15433
a087ce10,mobile,random,512,100,cuda:0,4,1,19417
8f812099,style2,interpolation,512,200,cuda:0,4,1,34402
543d8726,mobile,random,512,100,cuda:0,4,1,20383
4c13b912,style1,interpolation,256,400,cuda:0,4,1,64139
24ef523e,swa,interpolation,256,200,cuda:0,4,1,249979
f9c71660,anycost,random,512,400,cuda:0,4,1,167856
5aa3a568,stylemap,interpolation,256,100,cuda:0,4,1,234756
5eb960eb,style2ada,random,1024,800,cuda:1,4,1,168752
d828d088,style2,interpolation,1024,400,cuda:1,1,1,192748
f0e5bfb8,stylemap,random,512,800,cuda:0,1,1,489742
ac1de1eb,style2,random,256,100,cuda:1,2,1,144736
45a4fa25,swa,interpolation,512,800,cuda:1,4,1,169725
90849f1c,style2,interpolation,512,100,-1,-1,1,-1
ec055625,anycost,interpolation,1024,200,-1,-1,1,-1
865ca616,stylemap,random,1024,100,-1,-1,1,-1
b6b1d61f,style1,random,256,800,-1,-1,1,-1
a5ef8d29,style2,random,256,200,-1,-1,1,-1
8657249c,style1,interpolation,256,800,cuda:0,4,1,159874
35f8a356,swa,random,512,400,-1,-1,1,-1
e67d95b2,style2,interpolation,256,800,-1,-1,1,-1
46cd86f1,mobile,random,1024,100,cuda:0,4,1,150740
80c58987,style2ada,random,256,400,cuda:1,4,1,52724
e892b921,anycost,interpolation,256,400,-1,-1,1,-1
f3b6d5b9,style2ada,random,512,800,-1,-1,1,-1
e262e9b1,style2,interpolation,1024,800,-1,-1,1,-1
53918756,style2,random,512,800,-1,-1,1,-1
86885fba,style1,random,512,200,cuda:1,4,1,123540
5975b5c9,mobile,interpolation,512,100,cuda:1,4,1,117507
b2e131e0,style1,random,512,400,cuda:1,4,1,133451
efb6a8d8,style1,random,256,100,cuda:0,4,1,246451
a0d8c0e5,style1,random,512,400,cuda:1,4,1,130395
bc16297e,style1,interpolation,1024,200,cuda:1,4,1,166324
34f3dd9e,swa,interpolation,512,200,-1,-1,1,-1
88dea1fb,mobile,random,1024,800,-1,-1,1,-1
7b1da6ee,style2,interpolation,512,100,-1,-1,1,-1
69ac820d,mobile,random,512,200,-1,-1,1,-1
47a34cf2,anycost,random,256,400,-1,-1,1,-1
ca5aef15,style2,interpolation,1024,800,-1,-1,1,-1
ff36609d,mobile,interpolation,1024,200,-1,-1,1,-1
6841b978,mobile,interpolation,256,800,-1,-1,1,-1
2776188a,style2,random,256,200,-1,-1,1,-1
da4fc49c,style2ada,interpolation,1024,200,-1,-1,1,-1
3c7fc2b4,style2,random,512,400,-1,-1,1,-1
45935216,style2ada,random,1024,100,-1,-1,1,-1
edfdf196,mobile,random,512,100,-1,-1,1,-1
eeb4bd88,swa,random,256,800,-1,-1,1,-1
cdd554b6,anycost,interpolation,256,200,-1,-1,1,-1
4709ab4d,mobile,interpolation,1024,800,-1,-1,1,-1
14c9ec0c,swa,random,256,800,-1,-1,1,-1
e08b536b,swa,random,256,100,-1,-1,1,-1
dd26b837,style1,interpolation,1024,400,-1,-1,1,-1
1a48a621,swa,interpolation,512,100,-1,-1,1,-1
e6ad3a84,anycost,interpolation,1024,400,-1,-1,1,-1
ea7972f6,style2ada,interpolation,256,800,-1,-1,1,-1
0e0d0ce5,style1,interpolation,256,800,-1,-1,1,-1
a2e73b5e,swa,interpolation,1024,200,-1,-1,1,-1
b64f49c8,stylemap,interpolation,512,400,-1,-1,1,-1
29829c25,swa,interpolation,512,100,cuda:0,4,1,118034
3d9bad1d,stylemap,interpolation,1024,100,cuda:1,2,1,82960
46072d78,mobile,random,256,800,cuda:1,4,1,22851
2080efab,style2ada,random,256,400,cuda:1,4,1,67696
0dc0ac0e,mobile,random,512,400,cuda:0,4,1,33627
31795a71,anycost,interpolation,1024,100,cuda:1,4,1,145476
41fdd5e2,style2,random,512,800,cuda:0,4,1,96464
74f562e0,style2,interpolation,256,100,cuda:0,4,1,121431
7b3bf770,stylemap,interpolation,256,100,cuda:0,2,1,157392
d637ec36,mobile,interpolation,1024,400,-1,-1,1,-1
c0ab6299,mobile,interpolation,256,200,-1,-1,1,-1
25ed1723,stylemap,interpolation,512,100,cuda:1,2,1,80331
259c6496,style2ada,interpolation,1024,200,cuda:0,2,1,121311
fa220aaa,anycost,random,512,400,cuda:0,4,1,186245
57bb65c8,style2,interpolation,1024,100,cuda:0,4,1,98170
0d51bc8b,style2,interpolation,1024,200,cuda:1,4,1,137112
a83e7500,mobile,interpolation,256,400,cuda:0,4,1,114106
e10ad161,swa,random,1024,100,cuda:0,4,1,137095
08ad9133,stylemap,random,256,400,-1,-1,1,-1
78d0b0a0,style2,random,512,200,-1,-1,1,-1
71a2bb47,anycost,random,256,800,-1,-1,1,-1
37f37157,style1,random,1024,200,-1,-1,1,-1
db3e5141,stylemap,random,256,200,-1,-1,1,-1
fa1d6c5d,style2ada,random,1024,400,-1,-1,1,-1
775f2729,style2ada,interpolation,512,100,-1,-1,1,-1
6d39e4fb,swa,interpolation,256,100,-1,-1,1,-1
0c708162,swa,random,1024,100,-1,-1,1,-1
6f380497,style2ada,random,1024,200,-1,-1,1,-1
4acdefa0,style1,interpolation,1024,400,cuda:1,4,1,83499
120e7adc,mobile,random,256,200,cuda:0,4,1,59154
daf69c6d,style2ada,random,256,100,-1,-1,1,-1
4f7b7646,stylemap,interpolation,512,100,-1,-1,1,-1
8502412a,swa,interpolation,512,400,cuda:1,4,1,185850
babda70b,mobile,random,512,100,cuda:0,4,1,26556
17b7ed5f,swa,random,512,400,cuda:0,4,1,142467
bf2db4cb,stylemap,random,512,200,-1,-1,1,-1
5a4f0e16,stylemap,interpolation,256,800,cuda:1,4,1,-1
b1493170,style1,random,256,400,-1,-1,1,-1
c41125bd,stylemap,interpolation,512,800,cuda:0,4,1,-1
403a6501,swa,random,1024,200,cuda:0,4,1,91940
777aacc3,style2ada,interpolation,512,800,cuda:1,2,1,-1
954ec146,style2ada,interpolation,1024,800,cuda:0,1,1,-1
9a2303e0,swa,interpolation,512,400,cuda:0,1,1,-1
13618be2,style2,random,512,800,cuda:0,2,1,-1
320dc69c,stylemap,random,1024,100,cuda:0,2,1,-1
576c3f08,style1,random,256,400,cuda:1,4,1,41743
75f46b11,style2,interpolation,512,200,cuda:1,4,1,57691
1304be77,style2,random,512,800,-1,-1,1,-1
0b88618c,mobile,random,256,200,-1,-1,1,-1
490e9429,style1,random,256,200,-1,-1,1,-1
e1ce8664,style2ada,random,256,100,-1,-1,1,-1
6cc39648,style2,random,512,800,-1,-1,1,-1
90d9d1b5,style2,interpolation,512,400,-1,-1,1,-1
65428e31,mobile,random,1024,100,-1,-1,1,-1
