id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
180c2a2f,style2,random,512,100,cuda:0,4,1,15316
3042192c,style2ada,interpolation,256,100,cuda:0,4,1,14316
7a033276,style1,random,512,800,cuda:0,4,1,17283
ea4d9a30,stylemap,random,512,400,cuda:0,4,1,76230
6ebf72c8,stylemap,interpolation,256,100,cuda:0,4,1,28215
7dc2f4ff,style2,random,512,400,cuda:0,4,1,48102
924cfc78,style1,interpolation,1024,200,cuda:1,4,1,19069
adfc848c,style1,interpolation,1024,800,cuda:1,4,1,90055
3c61b824,stylemap,interpolation,512,100,cuda:1,4,1,42046
52a70f77,style2,interpolation,1024,100,cuda:0,4,1,100031
ea678e6a,style2,random,256,400,cuda:0,4,1,83013
73dacc3e,style2,random,256,100,cuda:0,4,1,123002
7757da19,style1,random,256,400,cuda:0,4,1,17965
187ea84a,mobile,interpolation,1024,200,cuda:0,4,1,24936
c8640afe,anycost,random,256,100,cuda:0,4,1,23901
de5589ce,style2,random,1024,200,cuda:1,4,1,51886
2653e997,mobile,random,512,400,cuda:0,4,1,51631
c1743006,style2,random,512,200,cuda:0,4,1,90631
b07456b5,mobile,random,256,800,cuda:0,4,1,26319
070eecc4,swa,random,256,100,cuda:0,4,1,36305
8f9b6ab5,mobile,interpolation,256,400,-1,-1,1,-1
55d462a9,style2ada,random,256,800,cuda:0,4,1,37280
e993e163,style2,random,256,800,-1,-1,1,-1
b1d27b63,stylemap,interpolation,256,100,-1,-1,1,-1
091280a5,style2,interpolation,1024,100,cuda:0,4,1,39127
f7a3195a,swa,random,512,400,cuda:0,4,1,76895
de679783,stylemap,random,256,200,cuda:0,4,1,58528
7aefd403,swa,random,1024,200,cuda:1,4,1,82528
ecce4ca2,mobile,random,256,800,-1,-1,1,-1
7312523a,style2ada,random,256,800,-1,-1,1,-1
2bc98020,stylemap,random,512,100,cuda:1,4,1,69284
868b7587,style1,interpolation,256,400,-1,-1,1,-1
a27b02c9,anycost,random,256,400,-1,-1,1,-1
6d640053,style2ada,random,512,100,cuda:1,4,1,71831
dbfd41b0,style1,random,512,100,cuda:0,4,1,19789
bbca8612,anycost,random,512,100,cuda:1,4,1,117770
6fa0e631,anycost,interpolation,1024,400,cuda:1,2,1,68710
30c25e74,swa,random,256,200,cuda:0,4,1,69655
864c47a4,mobile,random,256,200,-1,-1,1,-1
eff037af,style1,interpolation,256,400,cuda:0,4,1,52594
3af91487,mobile,interpolation,1024,200,-1,-1,1,-1
7587864b,anycost,random,256,100,cuda:0,4,1,22534
09599d0c,stylemap,interpolation,1024,400,cuda:0,2,1,396495
05f57ec2,mobile,interpolation,1024,200,cuda:0,4,1,44478
c33621ab,style1,random,512,800,cuda:1,4,1,80391
962c56e5,style1,random,256,100,cuda:1,4,1,54391
fca04b9c,style2ada,interpolation,256,800,cuda:1,4,1,144229
45588ac8,swa,random,512,400,-1,-1,1,-1
5ce334ff,style2,random,512,800,-1,-1,1,-1
b6e47ba6,anycost,interpolation,1024,400,-1,-1,1,-1
01c498a5,stylemap,random,1024,200,cuda:0,2,1,179991
2a29e8c2,swa,interpolation,256,200,-1,-1,1,-1
ad5bb313,stylemap,interpolation,512,800,-1,-1,1,-1
67c122a4,stylemap,random,256,800,cuda:0,4,1,409767
cee057bf,swa,random,256,100,cuda:0,4,1,121754
b89c0d8d,stylemap,random,512,800,-1,-1,1,-1
0731b068,style2ada,random,256,200,cuda:1,4,1,36727
7a01e32a,mobile,interpolation,512,200,cuda:1,4,1,169457
35b35a40,style2ada,interpolation,1024,200,cuda:0,4,1,292419
2d22ee6b,stylemap,random,1024,100,cuda:1,1,1,91341
dc45b2ab,swa,random,512,400,cuda:0,4,1,167263
6ecb30e7,style1,interpolation,1024,800,cuda:0,4,1,59250
60f90a72,anycost,random,512,800,cuda:0,4,1,168197
ac623f1f,swa,random,1024,100,-1,-1,1,-1
b8619f91,stylemap,interpolation,512,400,cuda:0,1,1,342128
16674a51,mobile,interpolation,1024,200,-1,-1,1,-1
688df35c,stylemap,random,256,800,cuda:1,1,1,325950
6aa385d9,swa,interpolation,1024,400,-1,-1,1,-1
7d0b6625,style2,interpolation,1024,100,-1,-1,1,-1
768256a7,anycost,interpolation,512,400,-1,-1,1,-1
edbaccd1,style2ada,random,256,200,cuda:0,4,1,35730
749b6fb0,mobile,interpolation,256,200,-1,-1,1,-1
14fc1020,anycost,random,256,200,-1,-1,1,-1
4aab8daf,stylemap,random,512,800,cuda:1,4,1,-1
54f6a9af,style2,random,1024,400,-1,-1,1,-1
2f05fc86,swa,random,1024,200,-1,-1,1,-1
868c9f15,stylemap,interpolation,512,100,-1,-1,1,-1
99e8a00b,style2ada,random,256,800,-1,-1,1,-1
bdaa6efa,style2,interpolation,512,800,-1,-1,1,-1
d5d2ad5d,swa,random,256,800,-1,-1,1,-1
107f4a31,anycost,interpolation,1024,200,-1,-1,1,-1
d242e93e,swa,interpolation,512,800,-1,-1,1,-1
08234b1b,style1,interpolation,1024,800,cuda:1,4,1,138911
4f1656f9,style2,random,1024,100,-1,-1,1,-1
7421847e,stylemap,random,1024,100,-1,-1,1,-1
ecbeeb69,style2ada,interpolation,1024,200,-1,-1,1,-1
c523884c,anycost,random,512,400,cuda:1,4,1,156831
2ef9fe18,style2,interpolation,256,400,cuda:0,4,1,133831
ecf050dc,stylemap,random,1024,800,cuda:0,2,1,-1
579f7850,style1,interpolation,512,400,cuda:1,4,1,177785
6c3979e2,stylemap,interpolation,1024,100,cuda:0,4,1,-1
c023336e,style2ada,random,512,800,cuda:0,4,1,-1
c78c5429,stylemap,interpolation,256,200,cuda:1,2,1,283484
9ec77f12,anycost,interpolation,256,400,cuda:1,4,1,229441
bbd37eb4,style1,random,1024,800,-1,-1,1,-1
d48b8fbf,stylemap,random,512,400,-1,-1,1,-1
7f5307b5,swa,random,256,200,-1,-1,1,-1
8b33c85c,style1,random,256,200,-1,-1,1,-1
011cf840,anycost,interpolation,256,400,-1,-1,1,-1
ff335dff,swa,random,1024,100,-1,-1,1,-1
7d92e2a4,style2,random,256,200,-1,-1,1,-1
eaa32d5c,style1,random,1024,100,-1,-1,1,-1
2fe02206,style2,random,512,200,-1,-1,1,-1
d36118e9,style1,random,256,800,-1,-1,1,-1
2fa90988,style2,interpolation,1024,400,-1,-1,1,-1
a202789d,swa,interpolation,512,400,-1,-1,1,-1
7efa73fe,mobile,interpolation,512,100,-1,-1,1,-1
6d647136,style2ada,interpolation,1024,400,-1,-1,1,-1
1750f48b,anycost,interpolation,256,100,-1,-1,1,-1
a163def5,swa,random,256,200,-1,-1,1,-1
feb0b239,style2,interpolation,512,400,-1,-1,1,-1
33dbf02c,mobile,random,256,400,-1,-1,1,-1
4a47bc2c,style2,random,512,200,-1,-1,1,-1
98ea1da8,style2,interpolation,256,800,-1,-1,1,-1
61b6a11a,style2,interpolation,256,400,-1,-1,1,-1
ab05a64e,swa,random,1024,100,-1,-1,1,-1
6d4bd3e0,style2,interpolation,1024,200,-1,-1,1,-1
986f9a16,swa,random,256,100,-1,-1,1,-1
0bb740da,stylemap,interpolation,1024,400,-1,-1,1,-1
7b437aa3,mobile,random,256,200,-1,-1,1,-1
20e508d0,mobile,random,512,100,-1,-1,1,-1
ca05fb9b,style1,interpolation,1024,800,-1,-1,1,-1
24712189,style2ada,interpolation,512,400,-1,-1,1,-1
